id,name__pt,name__eo,name__eu,name__ru,name__fr,name__en,name__ast,name__es,name__ca,name__fi,name__it,name__be_tarask,name__gl,name__de,name__cs,name__nl,name__nb,name__da,name__nn,name__sv,name,wikipedia__ast,wikipedia__be_x_old,wikipedia__ca,wikipedia__commons,wikipedia__cs,wikipedia__de,wikipedia__en,wikipedia__eo,wikipedia__es,wikipedia__eu,wikipedia__fi,wikipedia__fr,wikipedia__gl,wikipedia__it,wikipedia__pt,wikipedia__ru,image,gender,identifier__VIAF,identifier__GND,identifier__LCAuth,birth_date,identifier__freebase,given_name,name__pl,name__arz,name__oc,name__uk,wikipedia__arz,wikipedia__nl,wikipedia__oc,wikipedia__pl,wikipedia__sv,wikipedia__uk,identifier__ISNI,identifier__SUDOC,identifier__Munzinger,identifier__BNF,identifier__CANTIC,name__ja,wikipedia__ja,identifier__BNE,name__tr,wikipedia__tr,name__la,name__fa,wikipedia__la,name__zh,wikipedia__zh,name__zh_hans,name__zh_hant,name__zh_hk,name__zh_cn,name__zh_sg,name__zh_tw,name__ro,name__ar,name__af,name__et,name__hr,name__hu,name__is,name__lt,name__sk,name__sl,name__sq,name__gsw,wikipedia__ar,wikipedia__eswikiquote,wikipedia__euwikiquote,wikipedia__ro,wikipedia__cawikiquote,identifier__GNC,name__en_ca,name__en_gb,identifier__EuroparlMEP,wikipedia__itwikiquote,name__eml,wikipedia__eml,wikipedia__sq,wikipedia__simple,death_date,identifier__NTA,name__el,name__he,wikipedia__he,name__an,name__br,name__ga,name__lb,name__lmo,name__nds_nl,name__pms,name__wa,wikipedia__no,identifier__parlement,name__ko,wikipedia__fa,wikipedia__ko,wikipedia__el,name__mg,wikipedia__mg,wikipedia__an,wikipedia__hu,wikipedia__sk,family_name,twitter,website,facebook,linkedin,wikipedia__hr,identifier__IMDB,identifier__AlloCine,name__be,name__bg,name__cy,name__ext,name__gd,name__hy,name__id,name__io,name__ka,name__mr,name__ms,name__nah,name__sh,name__sr,name__ta,name__vi,name__war,name__yo,name__lad,name__pt_br,name__gn,name__lv,name__az,name__hak,name__tt,name__ie,name__th,name__yue,name__mk,name__sco,wikipedia__az,wikipedia__bcl,wikipedia__be,wikipedia__bg,wikipedia__br,wikipedia__cy,wikipedia__da,wikipedia__enwikinews,wikipedia__eowikinews,wikipedia__et,wikipedia__ext,wikipedia__frwikinews,wikipedia__gd,wikipedia__gn,wikipedia__hak,wikipedia__hy,wikipedia__id,wikipedia__ie,wikipedia__io,wikipedia__ka,wikipedia__lad,wikipedia__lb,wikipedia__lt,wikipedia__lv,wikipedia__mr,wikipedia__ms,wikipedia__nah,wikipedia__plwikiquote,wikipedia__ruwikinews,wikipedia__sco,wikipedia__sh,wikipedia__sr,wikipedia__ta,wikipedia__th,wikipedia__tt,wikipedia__vi,wikipedia__war,wikipedia__yo,wikipedia__zh_yue,name__bcl,wikipedia__eswikinews,original_wikiname,identifier__allmovie,wikipedia__cswikiquote,identifier__MusicBrainz,name__bar,name__co,name__de_at,name__de_ch,name__frp,name__fur,name__ia,name__kg,name__li,name__lij,name__min,name__nap,name__nds,name__nrm,name__pcd,name__rm,name__sc,name__scn,name__sr_el,name__sw,name__vec,name__vls,name__vo,name__wo,name__zu,wikipedia__glwikiquote,identifier__FAST,wikipedia__ga,name__bs,last_seen,electoral_district,identifier__SELIBR,identifier__NUKAT,identifier__NKC,identifier__PTBNP,identifier__dialnet,identifier__google_scholar,identifier__BVMC,second_surname,identifier__SFDb,identifier__PORT,identifier__SCOPE,identifier__kinopoisk,identifier__DNF,identifier__filmportal_de,identifier__elonet,identifier__PACE,identifier__NDL,wikipedia__hsb,name__hsb,wikipedia__sc,identifier__google_knowledge,occupation,name__bm,name__frc,name__jam,name__kab,name__pap,name__prg,name__rgn,name__vmf,identifier__quora,identifier__snac,identifier__OLID,wikipedia__cawikinews,wikipedia__dewikinews,wikipedia__ptwikinews,wikipedia__srwikinews,wikipedia__enwikiquote,noble_title,identifier__BNC,identifier__CiNii,identifier__NLI,name__bn,instagram,wikipedia__ml,name__ml,identifier__BIBSYS,identifier__NLP,identifier__Britannica,identifier__youtube,pseudonym,name__hi,wikipedia__lmo,identifier__ORCID,name__nys,wikipedia__is,name__ha,wikipedia__ha,name__kn,weblog,wikipedia__als,identifier__ULAN,wikipedia__nn,wikipedia__uz,name__uz,name__lfn,honorific_prefix,wikipedia__af,wikipedia__bewikiquote,wikipedia__ig,wikipedia__nov,wikipedia__olo,wikipedia__pms,wikipedia__sl,wikipedia__vec,wikipedia__ne,wikipedia__xmf,name__nov,name__ig,name__olo,wikipedia__tl,name__tl,wikipedia__fy,wikipedia__hi,name__fy,wikipedia__wa,wikipedia__zh_min_nan,name__xmf,name__ne,name__ty,name__nan,wikipedia__kw,identifier__GTAA,name__kw,identifier__bigenc_ru,identifier__CONOR,wikipedia__azb,name__azb,wikipedia__wuu,name__wuu,identifier__flickr,wikipedia__ukwikiquote,name__ur,wikipedia__qu,name__qu
Q27755821,,,,Мария Хесус Моро Альмарас,María Jesús Moro Almaraz,María Jesús Moro Almaraz,María Jesús Moro Almaraz,María Jesús Moro Almaraz,María Jesús Moro Almaraz,,,,,,,María Jesús Moro Almaraz,,,,,María Jesús Moro Almaraz,,,,Category:María Jesús Moro Almaraz,,,,,María Jesús Moro Almaraz,,,María Jesús Moro Almaraz,,,,,https://upload.wikimedia.org/wikipedia/commons/0/0b/María_Jesús_Moro_Almaraz_(cropped).jpg,female,54378950,,n92051535,1961-03-14,,María Jesús,,,,,,,,,,,0000 0000 8235 8858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,María Jesús Moro Almaraz,María Jesús Moro Almaraz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Moro,MoroMjesus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,María Jesús Moro Almaraz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82209,,,Almaraz,,,,,,,,,,,,,,university teacher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q27756093,Juan Carlos Vera Pró,,Juan Carlos Vera Pró,,Juan Carlos Vera Pró,Juan Carlos Vera Pró,Juan Carlos Vera Pró,Juan Carlos Vera Pró,Juan Carlos Vera Pró,,Juan Carlos Vera Pró,,Juan Carlos Vera Pró,Juan Carlos Vera Pró,,Juan Carlos Vera Pró,,,Juan Carlos Vera Pró,Juan Carlos Vera Pró,Juan Carlos Vera Pró,,,,Category:Juan Carlos Vera,,,,,Juan Carlos Vera,,,Juan Carlos Vera,,,,,https://upload.wikimedia.org/wikipedia/commons/1/19/(Juan_Carlos_Vera)_Pío_García_Escudero_y_Juan_Carlos_Vera_presiden_el_Comité_Ejecutivo_Autonómico_del_PP_Madrid._(30113677707)_(cropped).jpg,male,,,,1955-01-16,,Juan Carlos,Juan Carlos Vera Pró,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Juan Carlos Vera Pró,,,,,,,,,Juan Carlos Vera Pró,Juan Carlos Vera Pró,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Juan Carlos Vera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lawyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q27756128,,,,,María Carmen Álvarez-Arenas Cisneros,María del Carmen Álvarez-Arenas Cisneros,,María del Carmen Álvarez-Arenas Cisneros,María del Carmen Álvarez-Arenas Cisneros,,,,,,,María Carmen Álvarez-Arenas Cisneros,,,,,María del Carmen Álvarez-Arenas Cisneros,,,María del Carmen Álvarez-Arenas Cisneros,Category:María del Carmen Álvarez-Arenas Cisneros,,,,,María del Carmen Álvarez-Arenas Cisneros,,,Carmen Álvarez-Arenas,,,,,https://upload.wikimedia.org/wikipedia/commons/7/74/(María_del_Carmen_Álvarez-Arenas_Cisneros)_Foro_Abierto_de_Emprendimiento_2016_(26386608073)_(cropped).jpg,female,,,,1948-08-03,,María del Carmen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,María del Carmen Álvarez-Arenas Cisneros,María del Carmen Álvarez-Arenas Cisneros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Álvarez-Arenas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,María del Carmen Álvarez-Arenas Cisneros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cisneros,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q27756206,,,,,Juan Bravo Baena,Juan Bravo Baena,Juan Bravo Baena,Juan Bravo Baena,Juan Bravo Baena,,,,,,,Juan Bravo Baena,,,,,Juan Bravo Baena,,,,Category:Juan Bravo Baena,,,,,Juan Bravo Baena,,,Juan Bravo Baena,,,,,https://upload.wikimedia.org/wikipedia/commons/9/91/(Juan_Bravo)_Juan_Manuel_Moreno_y_Juan_Bravo_Baena.jpg,male,,,,1974-03-24,,Juan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Juan Bravo Baena,Juan Bravo Baena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,juanBravoBaena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Juan Bravo Baena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q27756324,Jorge Luis Bail,,Jorge Luis Bail,,Jorge Luis Baíl,Jorge Luis Bail,Jorge Luis Bail,Jorge Luis Bail,Jorge Luis Bail,,Jorge Luis Bail,,Jorge Luis Bail,Jorge Luis Bail,,Jorge Luis Baíl,,,Jorge Luis Bail,Jorge Luis Bail,Jorge Luis Bail,,,,,,,,,Jorge Luis Bail,,,Jorge Luis Bail,,,,,https://upload.wikimedia.org/wikipedia/commons/b/bc/Jorge_Luis_Bail.jpg,male,,,,1984-06-03,,Jorge Luis,Jorge Luis Bail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jorge Luis Bail,,,,,,,,,Jorge Luis Bail,Jorge Luis Bail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JorgeLuisBail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jorge Luis Bail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q27756377,,,,,Gregorio Cámara Villar,Gregorio Cámara Villar,Gregorio Cámara Villar,Gregorio Cámara Villar,Gregorio Cámara Villar,,,,,,,Gregorio Cámara Villar,,,,,Gregorio Cámara Villar,,,,,,,,,Gregorio Cámara Villar,,,Gregorio Cámara Villar,,,,,"https://upload.wikimedia.org/wikipedia/commons/b/b0/(Gregorio_Cámara)_2018-06-20,_El_presidente_del_Gobierno,_Pedro_Sánchez,_durante_su_intervención_en_la_sesión_de_control_en_el_Congreso_de_los_Diputados.jpg",male,32066038,,n81136049,1953-03-02,,Gregorio,,,,,,,,,,,0000 0000 8369 2954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gregorio Cámara Villar,Gregorio Cámara Villar,,,,,,,,,,,,,,,,,131748084,,,,,,,,,,,,,,,,,,,,,,,,GregorioCmara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gregorio Cámara Villar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1018273,,,,,,,,,,,,,,,,,university teacher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q27756396,Miguel Ángel Heredia Díaz,,Miguel Ángel Heredia Díaz,,Miguel Ángel Heredia Díaz,Miguel Ángel Heredia Díaz,Miguel Ángel Heredia Díaz,Miguel Ángel Heredia Díaz,Miguel Ángel Heredia Díaz,,Miguel Ángel Heredia Díaz,,Miguel Ángel Heredia Díaz,Miguel Ángel Heredia Díaz,,Miguel Ángel Heredia Díaz,,,Miguel Ángel Heredia Díaz,Miguel Ángel Heredia Díaz,Miguel Ángel Heredia Díaz,,,,,,,,,Miguel Ángel Heredia,,,Miguel Ángel Heredia,,,,,https://upload.wikimedia.org/wikipedia/commons/8/88/Miguel_Ángel_Heredia_(cropped1).jpg,male,,,,1966-08-21,,Miguel Ángel,Miguel Ángel Heredia Díaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Miguel Ángel Heredia Díaz,,,,,,,,,Miguel Ángel Heredia Díaz,Miguel Ángel Heredia Díaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,maherediadiaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Miguel Ángel Heredia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q27756439,,,,,Carmen Rocío Cuello Pérez,Carmen Rocío Cuello Pérez,Carmen Rocío Cuello Pérez,Carmen Rocío Cuello Pérez,Carmen Rocío Cuello Pérez,,,,,,,Carmen Rocío Cuello Pérez,,,,,Carmen Rocío Cuello Pérez,,,Carmen Rocío Cuello Pérez,,,,,,Carmen Rocío Cuello Pérez,,,Carmen Cuello,,,,,https://upload.wikimedia.org/wikipedia/commons/8/86/(Carmen_Cuello)_Sesión_control_12.09.2018.jpg,female,,,,1979-07-22,,Carmen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Carmen Rocío Cuello Pérez,Carmen Rocío Cuello Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CarmenRCuello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Carmen Rocío Cuello Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q27756448,,,,,Noelia Vera Ruiz-Herrera,Noelia Vera,Noelia Vera,Noelia Vera,Noelia Vera Ruíz-Herrera,,,,,,,Noelia Vera Ruiz-Herrera,,,,,Noelia Vera,Noelia Vera,,Noelia Vera Ruiz-Herrera,Category:Noelia Vera,,,,,Noelia Vera,,,Noelia Vera,,,,,https://upload.wikimedia.org/wikipedia/commons/4/4c/Noelia_Vera_2017_(cropped).jpeg,female,,,,1985-10-27,,Noelia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Noelia Vera,Noelia Vera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VeraNoelia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Noelia Vera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q27756480,Ana Belén Terrón Berbel,,Ana Belén Terrón Berbel,,Ana Belén Terrón Berbel,Ana Belén Terrón Berbel,Ana Belén Terrón Berbel,Ana Belén Terrón Berbel,Ana Belén Terrón Berbel,,Ana Belén Terrón Berbel,,Ana Belén Terrón Berbel,Ana Belén Terrón Berbel,,Ana Belén Terrón Berbel,,,Ana Belén Terrón Berbel,Ana Belén Terrón Berbel,Ana Belén Terrón Berbel,,,,Category:Ana Terrón Berbel,,,,,Ana Belén Terrón Berbel,,,Ana Terrón,,,,,https://upload.wikimedia.org/wikipedia/commons/0/0a/Ana_Terrón_2018_(cropped).jpeg,female,,,,1983-11-07,,Ana,Ana Belén Terrón Berbel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ana Belén Terrón Berbel,,,,,,,,,Ana Belén Terrón Berbel,Ana Belén Terrón Berbel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Terrón,AnaTerron_,http://anaterron.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ana Belén Terrón Berbel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Berbel,,,,,,,,,,,,,,social worker,,,,,,,,,,,,,,,,,,,,,,anaterron_,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q27756490,Isabel Franco,,Isabel Franco,,Isabel Franco Carmona,Isabel Franco,Isabel Franco,Isabel Franco,Isabel Franco Carmona,,Isabel Franco,,Isabel Franco,Isabel Franco,,Isabel Franco Carmona,,,Isabel Franco,Isabel Franco,Isabel Franco,,,Isabel Franco Carmona,Category:Isabel Franco,,,,,Isabel Franco,,,Isabel Franco Carmona,,,,,https://upload.wikimedia.org/wikipedia/commons/2/2b/Isabel_Franco_2016_(cropped).jpg,female,,,,1985-11-27,,Isabel,Isabel Franco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Isabel Franco,,,,,,,,,Isabel Franco,Isabel Franco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Franco,IsabelPodemos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Isabel Franco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Carmona,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q27756498,María Auxiliadora Honorato Chulián,,María Auxiliadora Honorato Chulián,,María Auxiliadora Honorato Chulián,María Auxiliadora Honorato Chulián,María Auxiliadora Honorato Chulián,María Auxiliadora Honorato Chulián,María Auxiliadora Honorato Chulián,,María Auxiliadora Honorato Chulián,,María Auxiliadora Honorato Chulián,María Auxiliadora Honorato Chulián,,María Auxiliadora Honorato Chulián,,,María Auxiliadora Honorato Chulián,María Auxiliadora Honorato Chulián,María Auxiliadora Honorato Chulián,,,María Auxiliadora Honorato Chulián,,,,,,María Auxiliadora Honorato Chulián,,,Auxiliadora Honorato,,,,,https://upload.wikimedia.org/wikipedia/commons/5/55/Auxiliadora_Honorato_2017_(cropped).jpeg,female,,,,1974-11-30,,María,María Auxiliadora Honorato Chulián,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,María Auxiliadora Honorato Chulián,,,,,,,,,María Auxiliadora Honorato Chulián,María Auxiliadora Honorato Chulián,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,auxihonorato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,María Auxiliadora Honorato Chulián,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q27756507,Alberto Montero Soler,,Alberto Montero Soler,,Alberto Montero,Alberto Montero,Alberto Montero Soler,Alberto Montero,Alberto Montero Soler,,Alberto Montero Soler,,Alberto Montero Soler,Alberto Montero Soler,,Alberto Montero,,,Alberto Montero Soler,Alberto Montero Soler,Alberto Montero,,,Alberto Montero Soler,Category:Alberto Montero,,,,,Alberto Montero,,,Alberto Montero,,,,,https://upload.wikimedia.org/wikipedia/commons/8/85/Encuentro_‘Consumidores_y_Políticos’_-_27379477386_(cropped).jpg,male,13544805,,n00083766,1970-02-01,,Alberto,Alberto Montero Soler,,,,,,,,,,0000 0000 5934 5143,,,,,,,,,,,,,,,,,,,,,Alberto Montero Soler,,,,,,,,,Alberto Montero,Alberto Montero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,amonterosoler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,554501,,,,,,,,,,,,,,,,,university teacher,,,,,,,,,,,,,,,,,,,,,,,,,,A29529359,,,,,,0000-0003-2237-9560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q27756788,Gonzalo Palacín Guarné,,Gonzalo Palacín Guarné,,Gonzalo Palacín Guarné,Gonzalo Palacín Guarné,Gonzalo Palacín Guarné,Gonzalo Palacín Guarné,Gonzalo Palacín Guarné,,Gonzalo Palacín Guarné,,Gonzalo Palacín Guarné,Gonzalo Palacín Guarné,,Gonzalo Palacín Guarné,,,Gonzalo Palacín Guarné,Gonzalo Palacín Guarné,Gonzalo Palacín Guarné,,,,,,,,,Gonzalo Palacín,,,Gonzalo Palacín,,,,,https://upload.wikimedia.org/wikipedia/commons/a/a7/(Gonzalo_Palacín)_Sesión_control_12.09.2018.jpg,male,,,,1984-02-09,,Gonzalo,Gonzalo Palacín Guarné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gonzalo Palacín Guarné,,,,,,,,,Gonzalo Palacín Guarné,Gonzalo Palacín Guarné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpalacinguarne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gonzalo Palacín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q27757214,Miguel Ángel Gutiérrez Vivas,,Miguel Ángel Gutiérrez Vivas,,Miguel Ángel Gutiérrez Vivas,Miguel Ángel Gutiérrez Vivas,Miguel Ángel Gutiérrez Vivas,Miguel Ángel Gutiérrez Vivas,Miguel Ángel Gutiérrez Vivas,,Miguel Ángel Gutiérrez Vivas,,Miguel Ángel Gutiérrez Vivas,Miguel Ángel Gutiérrez Vivas,,Miguel Ángel Gutiérrez Vivas,,,Miguel Ángel Gutiérrez Vivas,Miguel Ángel Gutiérrez Vivas,Miguel Ángel Gutiérrez Vivas,,,,Category:Miguel Ángel Gutiérrez Vivas,,,,,Miguel Ángel Gutiérrez,,,Miguel Ángel Gutiérrez,,,,,https://upload.wikimedia.org/wikipedia/commons/2/22/Miguel_Ángel_Gutiérrez_Vivas-18CongresoPP_(32501005450)_(cropped).jpg,male,,,,1964-02-03,,Miguel Ángel,Miguel Ángel Gutiérrez Vivas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Miguel Ángel Gutiérrez Vivas,,,,,,,,,Miguel Ángel Gutiérrez Vivas,Miguel Ángel Gutiérrez Vivas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MGutierrezCs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Miguel Ángel Gutiérrez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q27758345,María Tamara Raya Rodríguez,,María Tamara Raya Rodríguez,,María Tamara Raya Rodríguez,María Tamara Raya Rodríguez,María Tamara Raya Rodríguez,María Tamara Raya Rodríguez,María Tamara Raya Rodríguez,,María Tamara Raya Rodríguez,,María Tamara Raya Rodríguez,María Tamara Raya Rodríguez,,María Tamara Raya Rodríguez,,,María Tamara Raya Rodríguez,María Tamara Raya Rodríguez,María Tamara Raya Rodríguez,,,María Tamara Raya Rodríguez,,,,,,María Tamara Raya Rodríguez,,,Tamara Raya,,,,,,female,,,,1972-08-27,,María,María Tamara Raya Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,María Tamara Raya Rodríguez,,,,,,,,,María Tamara Raya Rodríguez,María Tamara Raya Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,María Tamara Raya Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q27758364,,,,,Guadalupe Martín González,Guadalupe Martín González,,María Guadalupe Martín González,Guadalupe Martín González,,,,,,,Guadalupe Martín González,,,,,María Guadalupe Martín González,,,,,,,,,María Guadalupe Martín González,,,Guadalupe Martín González,,,,,https://upload.wikimedia.org/wikipedia/commons/1/1f/Guadalupe_Martín.jpg,female,,,,1960-08-05,,Guadalupe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,María Guadalupe Martín González,Guadalupe Martín González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guadalupem1960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,María Guadalupe Martín González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,physician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
