id,name,image,phone,email,facebook,twitter,source,identifier__riigikogu
764a05b8-221d-4b65-b87b-a9b1f8b569fa,Jüri Adams,https://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/12c3bbdb-e8fb-48df-8447-d7be99d248be.jpg,6316663,jyri.adams@riigikogu.ee,https://www.facebook.com/juri.adams?fref=ts,"",https://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/764a05b8-221d-4b65-b87b-a9b1f8b569fa/J%C3%BCri-Adams,764a05b8-221d-4b65-b87b-a9b1f8b569fa
76afbcdc-b41d-4fc6-b5eb-d0cce01e94d5,Tarmo Tamm,https://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/ef49c13d-681c-448e-83c0-a5f33397fdec.jpg,6316635,tarmo.tamm@riigikogu.ee,"","",https://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/76afbcdc-b41d-4fc6-b5eb-d0cce01e94d5/Tarmo-Tamm,76afbcdc-b41d-4fc6-b5eb-d0cce01e94d5
7b6823ed-96f9-462b-b931-3dd4faceb09e,Vilja Toomast,http://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/47885457-7bb4-4df0-9b93-cb6cbeb77871.jpg,6316572,vilja.toomast@riigikogu.ee,https://www.facebook.com/vilja.savisaartoomast?fref=ts,"",http://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/7b6823ed-96f9-462b-b931-3dd4faceb09e/Vilja-Toomast,7b6823ed-96f9-462b-b931-3dd4faceb09e
7b7e11c8-31e8-4072-b50f-fb1dbbb7cd62,Remo Holsmer,https://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/0b1e822e-8352-4f88-b7e1-fd40e02fe657.jpg,6316572,remo.holsmer@riigikogu.ee,https://www.facebook.com/remo.holsmer?fref=ts,"",https://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/7b7e11c8-31e8-4072-b50f-fb1dbbb7cd62/Remo-Holsmer,7b7e11c8-31e8-4072-b50f-fb1dbbb7cd62
8153acb2-28a5-4145-8cfc-28b0bc8f7e09,Kristjan Kõljalg,http://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/e5976ac9-5043-477c-a48a-4558b208b13b.jpg,6316677,kristjan.koljalg@riigikogu.ee,https://www.facebook.com/kristjan.koljalg?fref=ts,"",http://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/8153acb2-28a5-4145-8cfc-28b0bc8f7e09/Kristjan-K%C3%B5ljalg,8153acb2-28a5-4145-8cfc-28b0bc8f7e09
81aecc23-8483-48d6-9217-289fce86b1b5,Eiki Nestor,https://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/8a941c7a-8333-484b-a720-8207dee2e4cc.jpg,6316301,eiki.nestor@riigikogu.ee,http://www.facebook.com/profile.php?id=100000658185044&ref=ts,"",https://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/81aecc23-8483-48d6-9217-289fce86b1b5/Eiki-Nestor,81aecc23-8483-48d6-9217-289fce86b1b5
84bf9004-a454-44c9-8696-5337c74ff486,Kristen Michal,https://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/a5fcacfe-2ca1-4cea-a9fe-bcc171057246.jpg,6316614,kristen.michal@riigikogu.ee,https://www.facebook.com/kristen.michal.5,"",https://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/84bf9004-a454-44c9-8696-5337c74ff486/Kristen-Michal,84bf9004-a454-44c9-8696-5337c74ff486
85b88dbc-3406-44a0-9aff-49394fd4e9a2,Marko Pomerants,https://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/5a0b0d07-31ce-4a96-a574-c3413ed3e7a5.jpg,6316615,marko.pomerants@riigikogu.ee,http://www.facebook.com/profile.php?id=100000234181959,https://twitter.com/MPomerants,https://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/85b88dbc-3406-44a0-9aff-49394fd4e9a2/Marko-Pomerants,85b88dbc-3406-44a0-9aff-49394fd4e9a2
8719c4cd-291e-4216-b3e1-8b5a0d7902fb,Sven Mikser,http://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/6ea18b87-3bff-4278-816f-f470a3980210.jpg,6316460,sven.mikser@riigikogu.ee,https://www.facebook.com/SvenMikser1,http://twitter.com/#!/svenmikser,http://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/8719c4cd-291e-4216-b3e1-8b5a0d7902fb/Sven-Mikser,8719c4cd-291e-4216-b3e1-8b5a0d7902fb
87b36dbb-08e9-4048-91eb-6df699c6e27e,Jüri Ratas,http://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/94e1bbf2-42b5-4a73-9281-10b8f118a981.jpg,6316321,jyri.ratas@riigikogu.ee,https://www.facebook.com/ratasjuri,"",http://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/87b36dbb-08e9-4048-91eb-6df699c6e27e/J%C3%BCri-Ratas,87b36dbb-08e9-4048-91eb-6df699c6e27e
88e36468-1e0f-4b6f-9872-1c7025d2f66b,Laine Randjärv,https://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/db3a8e50-e1c6-4f0b-9625-ba28b758ddfe.jpg,6316629,laine.randjarv@riigikogu.ee,https://www.facebook.com/laine.randjarv,https://twitter.com/lainerandjarv,https://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/88e36468-1e0f-4b6f-9872-1c7025d2f66b/Laine-Randj%C3%A4rv,88e36468-1e0f-4b6f-9872-1c7025d2f66b
8940964b-6bfd-482d-a4f5-53f2cccb149d,Priit Sibul,https://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/e8b7a970-9782-40d0-be4b-4daf47fc31da.jpg,6316445,priit.sibul@riigikogu.ee,http://www.facebook.com/priitsibul,"",https://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/8940964b-6bfd-482d-a4f5-53f2cccb149d/Priit-Sibul,8940964b-6bfd-482d-a4f5-53f2cccb149d
8f01f37d-be79-47d2-b818-c51878a00628,Rein Ratas,https://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/634f252d-c77c-4dae-9ece-46c1435a930d.jpg,6316685,rein.ratas@riigikogu.ee,"","",https://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/8f01f37d-be79-47d2-b818-c51878a00628/Rein-Ratas,8f01f37d-be79-47d2-b818-c51878a00628
90074aa2-4938-41a9-8275-3a6efa1cee31,Yoko Alender,https://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/e782b35a-5df2-46fb-9b7e-b3ff5e168924.jpg,6316582,yoko.alender@riigikogu.ee,https://www.facebook.com/profile.php?id=540386635&fref=ts,https://twitter.com/YokoAlender,https://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/90074aa2-4938-41a9-8275-3a6efa1cee31/Yoko-Alender,90074aa2-4938-41a9-8275-3a6efa1cee31
906f1a0a-0000-4a96-866c-b30f2b6adc49,Toomas Kivimägi,https://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/13a21e10-bb72-4b12-a7d9-ca65e4db8e14.jpg,6316561,toomas.kivimagi@riigikogu.ee,https://www.facebook.com/pages/Toomas-Kivim%C3%A4gi/405890466177324?fref=ts,"",https://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/906f1a0a-0000-4a96-866c-b30f2b6adc49/Toomas-Kivim%C3%A4gi,906f1a0a-0000-4a96-866c-b30f2b6adc49
94351dfe-449e-48db-9396-06cf204ce22e,Jaanus Karilaid,https://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/a61b3520-5549-4eac-870e-678a6853515c.jpg,6316452,jaanus.karilaid@riigikogu.ee,https://www.facebook.com/jaanus.karilaid,https://twitter.com/jaanuskarilaid,https://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/94351dfe-449e-48db-9396-06cf204ce22e/Jaanus-Karilaid,94351dfe-449e-48db-9396-06cf204ce22e
966e7ccd-b097-4e49-923c-c8d39dae2d62,Valdo Randpere,https://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/b5ddf941-4b08-45ab-b92e-fc10d23d8668.jpg,6316689,valdo.randpere@riigikogu.ee,https://www.facebook.com/valdo.randpere,"",https://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/966e7ccd-b097-4e49-923c-c8d39dae2d62/Valdo-Randpere,966e7ccd-b097-4e49-923c-c8d39dae2d62
98008392-64a2-4429-8a41-fb051823e402,Martin Helme,https://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/4965f643-031a-4730-96f2-7c51bcdef7db.jpg,6316349,martin.helme@riigikogu.ee,https://www.facebook.com/martin.helme.9?fref=ts,https://twitter.com/MartinHelme,https://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/98008392-64a2-4429-8a41-fb051823e402/Martin-Helme,98008392-64a2-4429-8a41-fb051823e402
9893487a-845e-4b03-ba51-09a79fef87eb,Igor Kravtšenko,https://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/a688686e-8bed-4221-a128-3d693aabee57.jpg,6316647,igor.kravtsenko@riigikogu.ee,https://www.facebook.com/kravtsenkoigor,"",https://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/9893487a-845e-4b03-ba51-09a79fef87eb/Igor-Kravt%C5%A1enko,9893487a-845e-4b03-ba51-09a79fef87eb
99f436f3-ea77-4e40-9b8a-05e2cc92b8a5,Toomas Väinaste,https://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/a43b6e69-0c50-4760-b201-6c766fd18cc0.jpg,6316635,toomas.vainaste@riigikogu.ee,"","",https://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/99f436f3-ea77-4e40-9b8a-05e2cc92b8a5/Toomas-V%C3%A4inaste,99f436f3-ea77-4e40-9b8a-05e2cc92b8a5
9a2c28c3-c9fd-47cc-9dbb-79e94607ba86,Helmut Hallemaa,https://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/5016d41c-a5d8-4022-84bc-b476fabc3ced.jpg,6316459,helmut.hallemaa@riigikogu.ee,https://www.facebook.com/helmut.hallemaa?fref=ts,"",https://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/9a2c28c3-c9fd-47cc-9dbb-79e94607ba86/Helmut-Hallemaa,9a2c28c3-c9fd-47cc-9dbb-79e94607ba86
9c583623-eb94-48de-bf39-2bf49759c5a6,Mihhail Korb,https://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/c3e95603-995c-4ce3-8884-28e5426533f9.jpg,6316665,mihhail.korb@riigikogu.ee,https://www.facebook.com/korbmihhail,"",https://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/9c583623-eb94-48de-bf39-2bf49759c5a6/Mihhail-Korb,9c583623-eb94-48de-bf39-2bf49759c5a6
a12ffc5c-0809-46cb-abc4-cc99a7fa3f60,Liina Kersna,https://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/5a973a20-4023-4b87-a95a-33e30a43adec.jpg,6316630,liina.kersna@riigikogu.ee,https://www.facebook.com/liina.kersna?fref=ts,"",https://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/a12ffc5c-0809-46cb-abc4-cc99a7fa3f60/Liina-Kersna,a12ffc5c-0809-46cb-abc4-cc99a7fa3f60
a137f382-44af-44b6-8ce7-1bfe7cc23007,Imre Sooäär,http://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/b6050618-325a-49e0-a621-081b37137863.jpg,6316614,imre.sooaar@riigikogu.ee,http://www.facebook.com/profile.php?id=610813978&ref=ts,"",http://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/a137f382-44af-44b6-8ce7-1bfe7cc23007/Imre-Soo%C3%A4%C3%A4r,a137f382-44af-44b6-8ce7-1bfe7cc23007
ac0e1069-9bbf-4bf9-88fe-f609a671e74d,Siim Kiisler,https://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/93a2ce46-2d81-405e-b5be-7c4b1c8cf533.jpg,6316446,siim.kiisler@riigikogu.ee,https://www.facebook.com/siim.kiisler,"",https://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/ac0e1069-9bbf-4bf9-88fe-f609a671e74d/Siim-Kiisler,ac0e1069-9bbf-4bf9-88fe-f609a671e74d
ae55c88e-c202-4290-832b-b4e2fb5086ed,Johannes Kert,https://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/62b872fb-89a0-4dc0-869c-2547c169e4cd.jpg,6316602,johannes.kert@riigikogu.ee,https://www.facebook.com/johannes.kert?fref=ts,"",https://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/ae55c88e-c202-4290-832b-b4e2fb5086ed/Johannes-Kert,ae55c88e-c202-4290-832b-b4e2fb5086ed
afddc160-d868-4f2e-b3a6-3da9da83104e,Mark Soosaar,http://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/b00183bb-0d7c-4afb-b9e1-9429725278c4.jpg,6316674,mark.soosaar@riigikogu.ee,"","",http://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/afddc160-d868-4f2e-b3a6-3da9da83104e/Mark-Soosaar,afddc160-d868-4f2e-b3a6-3da9da83104e
b0eb11ef-75b9-4427-b8d0-20d38af2903a,Raivo Põldaru,https://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/17b76241-c210-474e-ad9e-c52434bbc786.jpg,6316616,raivo.poldaru@riigikogu.ee,"","",https://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/b0eb11ef-75b9-4427-b8d0-20d38af2903a/Raivo-P%C3%B5ldaru,b0eb11ef-75b9-4427-b8d0-20d38af2903a
b12fce45-ee22-49c9-bfdc-cc3d8dcda5e5,Barbi Pilvre,https://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/345b2059-cb14-4e50-910e-ace787bdc78c.jpg,6316574,barbi.pilvre@riigikogu.ee,https://www.facebook.com/barbi.pilvre,https://twitter.com/barbipilvre,https://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/b12fce45-ee22-49c9-bfdc-cc3d8dcda5e5/Barbi-Pilvre,b12fce45-ee22-49c9-bfdc-cc3d8dcda5e5
b2226516-4cd4-4471-b93b-696c40b7a9e2,Eerik-Niiles Kross,https://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/84da5f44-9c4d-4f0d-9464-3d3358f4080c.jpg,6316677,eerik-niiles.kross@riigikogu.ee,https://www.facebook.com/eerik.kross?fref=ts,https://twitter.com/eeriknkross,https://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/b2226516-4cd4-4471-b93b-696c40b7a9e2/Eerik-Niiles-Kross,b2226516-4cd4-4471-b93b-696c40b7a9e2
b5063311-cf9e-43bb-8b24-e767b447eb37,Liisa Oviir,https://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/29f6f150-feb6-4060-a126-f36ae09df84d.jpg,6316658,liisa.oviir@riigikogu.ee,https://www.facebook.com/liisa.oviir,https://twitter.com/liisaoviir,https://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/b5063311-cf9e-43bb-8b24-e767b447eb37/Liisa-Oviir,b5063311-cf9e-43bb-8b24-e767b447eb37
b5922bb2-56bb-4de6-a7e1-754553191c27,Heljo Pikhof,https://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/4e6691f8-8bec-411e-87c2-1a5a6024e3b4.jpg,6316685,heljo.pikhof@riigikogu.ee,https://www.facebook.com/profile.php?id=100006155179175&fref=ts,"",https://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/b5922bb2-56bb-4de6-a7e1-754553191c27/Heljo-Pikhof,b5922bb2-56bb-4de6-a7e1-754553191c27
b9feb51b-6b6c-4ca0-b6c2-de0d0fd89aa8,Hannes Hanso,https://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/28404704-50f4-4dae-8c90-e23982aaf43f.jpg,6316472,hannes.hanso@riigikogu.ee,https://www.facebook.com/hannes.hanso?fref=ts,"",https://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/b9feb51b-6b6c-4ca0-b6c2-de0d0fd89aa8/Hannes-Hanso,b9feb51b-6b6c-4ca0-b6c2-de0d0fd89aa8
bbbcacb7-c34f-48b7-a2ba-1680c93ff810,Viktor Vassiljev,https://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/d5bd89b3-8147-4f43-bc1a-c79b8f1ec62b.jpg,6316657,viktor.vassiljev@riigikogu.ee,https://www.facebook.com/profile.php?id=100000507924540,"",https://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/bbbcacb7-c34f-48b7-a2ba-1680c93ff810/Viktor-Vassiljev,bbbcacb7-c34f-48b7-a2ba-1680c93ff810
bd171edb-9d99-483e-acc1-dfca5d6deb18,Juhan Parts,https://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/807692ee-7cd9-43a3-83ba-7e85e15616e6.jpg,6316648,juhan.parts@riigikogu.ee,https://www.facebook.com/juhan.parts.1?fref=ts,"",https://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/bd171edb-9d99-483e-acc1-dfca5d6deb18/Juhan-Parts,bd171edb-9d99-483e-acc1-dfca5d6deb18
bec6cb23-f13e-411b-9393-a3e4fb59378b,Raivo Aeg,https://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/21e75ed0-a761-43e3-9642-cdd849cb3eb3.jpg,6316595,raivo.aeg@riigikogu.ee,"","",https://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/bec6cb23-f13e-411b-9393-a3e4fb59378b/Raivo-Aeg,bec6cb23-f13e-411b-9393-a3e4fb59378b
c0c7bea2-4c5e-4295-9c0f-dca52d602098,Jürgen Ligi,https://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/a0af4f4a-fc66-43e6-be9c-8891b923b78d.jpg,6316449,jyrgen.ligi@riigikogu.ee,https://www.facebook.com/JurgenLigi?fref=ts,"",https://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/c0c7bea2-4c5e-4295-9c0f-dca52d602098/J%C3%BCrgen-Ligi,c0c7bea2-4c5e-4295-9c0f-dca52d602098
c79c2162-d406-445a-91bb-4c4f9556efb2,Terje Trei,https://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/1fd5700b-f86c-4ad3-8981-58daece5a03d.jpg,6316620,terje.trei@riigikogu.ee,https://www.facebook.com/terjetrei,"",https://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/c79c2162-d406-445a-91bb-4c4f9556efb2/Terje-Trei,c79c2162-d406-445a-91bb-4c4f9556efb2
c91bc287-d95b-4d95-aded-f7a142c1e599,Urve Palo,http://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/0f797948-3b3d-4ec1-86bf-293883798c7b.jpg,6316658,urve.palo@riigikogu.ee,http://www.facebook.com/people/Urve-Palo/100001017126785,"",http://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/c91bc287-d95b-4d95-aded-f7a142c1e599/Urve-Palo,c91bc287-d95b-4d95-aded-f7a142c1e599
ca5eb437-2288-4945-bc12-325f98008ed3,Kalle Palling,https://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/5e935044-0b13-4d5c-91fc-5cfb255691e6.jpg,6316567,kalle.palling@riigikogu.ee,http://www.facebook.com/palling?ref=ts,http://twitter.com/KallePalling,https://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/ca5eb437-2288-4945-bc12-325f98008ed3/Kalle-Palling,ca5eb437-2288-4945-bc12-325f98008ed3
cabaad00-b521-4b45-aed2-67946e6baeb9,Mart Nutt,https://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/80023942-ceba-4aa0-b31c-720af00c8d2d.jpg,6316605,mart.nutt@riigikogu.ee,https://www.facebook.com/martnutt,https://twitter.com/MartNutt,https://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/cabaad00-b521-4b45-aed2-67946e6baeb9/Mart-Nutt,cabaad00-b521-4b45-aed2-67946e6baeb9
caea357b-12c0-4069-b53e-89f69f517212,Kersti Sarapuu,https://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/6ac43918-a3d2-4a4c-bf5a-473b18cea0a8.jpg,6316683,kersti.sarapuu@riigikogu.ee,https://www.facebook.com/kersti.sarapuu?fref=ts,"",https://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/caea357b-12c0-4069-b53e-89f69f517212/Kersti-Sarapuu,caea357b-12c0-4069-b53e-89f69f517212
cb6b45a7-5dcb-4a3b-bb18-2b79fe3278ae,Heidy Purga,https://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/9e43157d-3020-4843-a18b-63d1cf52afa5.jpg,6316656,heidy.purga@riigikogu.ee,https://www.facebook.com/heidy.purga?fref=ts,https://twitter.com/heidypurga?ref_src=twsrc^tfw,https://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/cb6b45a7-5dcb-4a3b-bb18-2b79fe3278ae/Heidy-Purga,cb6b45a7-5dcb-4a3b-bb18-2b79fe3278ae
ccf992ae-380e-46a9-97e7-8fa4da648262,Andres Herkel,https://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/f2589830-2f44-48c3-ada2-813334e00eee.jpg,6316636,andres.herkel@riigikogu.ee,http://www.facebook.com/profile.php?id=100000379332463&ref=ts,http://twitter.com/#!/andresherkel,https://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/ccf992ae-380e-46a9-97e7-8fa4da648262/Andres-Herkel,ccf992ae-380e-46a9-97e7-8fa4da648262
ce3f9ed0-083c-4d0f-b45a-096610012b5f,Martin Repinski,https://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/8fe5a58a-98e2-497d-8039-d25976bbdb6e.jpg,6316563,martin.repinski@riigikogu.ee,https://www.facebook.com/profile.php?id=100001896969458&fref=ts,"",https://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/ce3f9ed0-083c-4d0f-b45a-096610012b5f/Martin-Repinski,ce3f9ed0-083c-4d0f-b45a-096610012b5f
cf42a56a-b91a-4a51-913b-a489305326a2,Hanno Pevkur,https://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/0c866dee-9ede-46b8-b464-2af37e6f3f4a.jpg,6316576,hanno.pevkur@riigikogu.ee,https://www.facebook.com/profile.php?id=100007049538530&fref=ts,https://twitter.com/hpevkur,https://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/cf42a56a-b91a-4a51-913b-a489305326a2/Hanno-Pevkur,cf42a56a-b91a-4a51-913b-a489305326a2
d29b95db-3b4d-43de-802d-652c32199211,Andres Anvelt,http://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/baf804c0-943c-4c42-932e-3cd1151caf9f.jpg,6316603,andres.anvelt@riigikogu.ee,http://www.facebook.com/profile.php?id=100000095936669,"",http://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/d29b95db-3b4d-43de-802d-652c32199211/Andres-Anvelt,d29b95db-3b4d-43de-802d-652c32199211
d3e66a59-2b53-4d49-af9a-d0beead8b936,Toomas Vitsut,https://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/286c4450-4e14-44f3-9845-12d0d7dfc5ce.jpg,6316556,toomas.vitsut@riigikogu.ee,https://www.facebook.com/toomas.vitsut?fref=ts,"",https://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/d3e66a59-2b53-4d49-af9a-d0beead8b936/Toomas-Vitsut,d3e66a59-2b53-4d49-af9a-d0beead8b936
d43974f1-4b85-4e61-b9f6-67535e1bf19f,Arno Sild,https://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/3da319b2-03c4-4cea-a91c-55bd6fd922c6.jpg,6316558,arno.sild@riigikogu.ee,"","",https://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/d43974f1-4b85-4e61-b9f6-67535e1bf19f/Arno-Sild,d43974f1-4b85-4e61-b9f6-67535e1bf19f
d5f3dddb-d809-448a-a94f-adbf208e408a,Andres Metsoja,https://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/2c5642e7-f923-45ef-aa5f-db72e44daa3b.jpg,6316659,andres.metsoja@riigikogu.ee,https://www.facebook.com/profile.php?id=100007912839911&fref=ts,"",https://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/d5f3dddb-d809-448a-a94f-adbf208e408a/Andres-Metsoja,d5f3dddb-d809-448a-a94f-adbf208e408a
db788688-d7a6-4af8-8cee-3004adb948f5,Margus Tsahkna,https://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/e4609ac1-7a11-4011-9d37-a83fea6aff6a.jpg,6316631,margus.tsahkna@riigikogu.ee,https://www.facebook.com/margus.tsahkna/,https://twitter.com/tsahkna,https://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/db788688-d7a6-4af8-8cee-3004adb948f5/Margus-Tsahkna,db788688-d7a6-4af8-8cee-3004adb948f5
db899d3d-cf2e-466f-844d-940ec162ed9a,Olga Ivanova,https://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/1e85b057-4b0e-4e7d-a260-7b6989a93850.jpg,6316565,olga.ivanova@riigikogu.ee,https://www.facebook.com/olga.ivanova.125?fref=ts,"",https://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/db899d3d-cf2e-466f-844d-940ec162ed9a/Olga-Ivanova,db899d3d-cf2e-466f-844d-940ec162ed9a
dd439e1c-be78-4751-a152-f02f98ae1d39,Tarmo Kruusimäe,https://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/75f2065a-d103-4887-837c-c480716563b4.jpg,6316446,tarmo.kruusimae@riigikogu.ee,https://www.facebook.com/kruusimae/?fref=ts,https://twitter.com/meestyypikoda,https://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/dd439e1c-be78-4751-a152-f02f98ae1d39/Tarmo-Kruusim%C3%A4e,dd439e1c-be78-4751-a152-f02f98ae1d39
dd8df35c-edd1-4c9a-ac7e-6681b58361eb,Toomas Paur,https://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/827f5a84-1242-4090-9c60-835651c89a48.jpg,6316305,toomas.paur@riigikogu.ee,https://www.facebook.com/toomas.paur,"",https://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/dd8df35c-edd1-4c9a-ac7e-6681b58361eb/Toomas-Paur,dd8df35c-edd1-4c9a-ac7e-6681b58361eb
e0767645-54aa-4084-9dd3-ed196172dabb,Vladimir Velman,https://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/dc77417c-a093-4179-aeb4-6ecc613cfb0d.jpg,6316669,vladimir.velman@riigikogu.ee,https://www.facebook.com/vladimir.velman,"",https://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/e0767645-54aa-4084-9dd3-ed196172dabb/Vladimir-Velman,e0767645-54aa-4084-9dd3-ed196172dabb
