id,name,surname,party,area,house,term,source,image,email,facebook,twitter
687091,D'Onghia Angela,D'Onghia,Grandi autonomie e libertà,Puglia,Senate,17,http://politici.openpolis.it/politico/angela-donghia/687091,http://politici.openpolis.it/politician/picture?content_id=687091,angela.donghia@senato.it,https://www.facebook.com/angeladonghia2013?fref=ts,https://twitter.com/#!/Angela_Donghia
8953,DALLA TOR Mario,DALLA TOR,Area Popolare-Ncd-Centristi per l'Italia,Veneto,Senate,17,http://politici.openpolis.it/politico/mario-dalla-tor/8953,http://politici.openpolis.it/politician/picture?content_id=8953,mario.dallator@provincia.venezia.it;mario.dallator@senato.it,https://www.facebook.com/mario.dallator,""
685760,Dalla Zuanna Gianpiero,Dalla Zuanna,Partito Democratico,Veneto,Senate,17,http://politici.openpolis.it/politico/gianpiero-dalla-zuanna/685760,http://politici.openpolis.it/politician/picture?content_id=685760,gianpiero.dallazuanna@senato.it,https://www.facebook.com/gianpiero.dallazuanna?fref=ts,""
1541,DAVICO Michelino,DAVICO,Grandi autonomie e libertà,Piemonte,Senate,17,http://politici.openpolis.it/politico/michelino-davico/1541,http://politici.openpolis.it/politician/picture?content_id=1541,michelino.davico@senato.it;m.davico@inwind.it,https://www.facebook.com/MichelinoDavicoSenato?fref=ts,https://twitter.com/#!/michdavico
340,DE BIASI Emilia Grazia,DE BIASI,Partito Democratico,Lombardia,Senate,17,http://politici.openpolis.it/politico/emilia-grazia-de-biasi/340,http://politici.openpolis.it/politician/picture?content_id=340,emiliagrazia.debiasi@senato.it,https://www.facebook.com/emilia.debiasi.73,https://twitter.com/#!/EmiliaDeBiasi
344,DE CRISTOFARO Peppe,DE CRISTOFARO,Gruppo Misto,Campania,Senate,17,http://politici.openpolis.it/politico/peppe-de-cristofaro/344,http://politici.openpolis.it/politician/picture?content_id=344,giuseppe.decristofaro@senato.it,https://www.facebook.com/decristofaropeppe?fref=ts,https://twitter.com/pepdecr
1544,DE PETRIS Loredana,DE PETRIS,Gruppo Misto,Lazio,Senate,17,http://politici.openpolis.it/politico/loredana-de-petris/1544,http://politici.openpolis.it/politician/picture?content_id=1544,loredana.depetris@senato.it,https://www.facebook.com/loredana.depetris?fref=ts,https://twitter.com/#!/PetrisDe
686937,De Pietro Cristina,De Pietro,Gruppo Misto,Liguria,Senate,17,http://politici.openpolis.it/politico/cristina-de-pietro/686937,http://politici.openpolis.it/politician/picture?content_id=686937,cristina.depietro@senato.it,"",""
685732,De Pin Paola,De Pin,Grandi autonomie e libertà,Veneto,Senate,17,http://politici.openpolis.it/politico/paola-de-pin/685732,http://politici.openpolis.it/politician/picture?content_id=685732,paoladepin@libero.it;paola.depin@senato.it,https://www.facebook.com/depinpaola?fref=ts,https://twitter.com/paoladepin
1545,DE POLI Antonio,DE POLI,Area Popolare-Ncd-Centristi per l'Italia,Veneto,Senate,17,http://politici.openpolis.it/politico/antonio-de-poli/1545,http://politici.openpolis.it/politician/picture?content_id=1545,antonio.depoli@senato.it,https://www.facebook.com/antoniodepoli?fref=ts,https://twitter.com/#!/AntonioDePoli
7629,DE SIANO Domenico,DE SIANO,Forza Italia - Il Popolo Della Libertà - Berlusconi Presidente,Campania,Senate,17,http://politici.openpolis.it/politico/domenico-de-siano/7629,http://politici.openpolis.it/politician/picture?content_id=7629,domenico.desiano@senato.it;domenico@desiano.it,https://www.facebook.com/domenico.desiano.9?fref=ts,https://twitter.com/DomenicoDeSiano
132852,DEL BARBA Mauro,DEL BARBA,Partito Democratico,Lombardia,Senate,17,http://politici.openpolis.it/politico/mauro-del-barba/132852,http://politici.openpolis.it/politician/picture?content_id=132852,mauro.delbarba@senato.it,https://www.facebook.com/emmedibi;https://www.facebook.com/Mauro-Del-Barba-196236967189842/,https://twitter.com/#!/emmedibi
359,DELLA VEDOVA Benedetto,DELLA VEDOVA,Gruppo Misto,Lombardia,Senate,17,http://politici.openpolis.it/politico/benedetto-della-vedova/359,http://politici.openpolis.it/politician/picture?content_id=359,DELLAVEDOVA_B@camera.it,http://www.facebook.com/pages/Benedetto-Della-Vedova/41625224599,https://twitter.com/#!/bendellavedova
332710,DI BIAGIO Aldo,DI BIAGIO,Area Popolare-Ncd-Centristi per l'Italia,Europa,Senate,17,http://politici.openpolis.it/politico/aldo-di-biagio/332710,http://politici.openpolis.it/politician/picture?content_id=332710,aldo.dibiagio@senato.it,https://www.facebook.com/AldoDiBiagio,https://twitter.com/#!/AldoDiBiagio
276824,Di Giacomo Ulisse,Di Giacomo,Area Popolare-Ncd-Centristi per l'Italia,Molise,Senate,17,http://politici.openpolis.it/politico/ulisse-di-giacomo/276824,http://politici.openpolis.it/politician/picture?content_id=276824,ulisse.digiacomo@virgilio.it,"",""
241490,DI GIORGI Rosa Maria,DI GIORGI,Partito Democratico,Toscana,Senate,17,http://politici.openpolis.it/politico/rosa-maria-di-giorgi/241490,http://politici.openpolis.it/politician/picture?content_id=241490,rosamaria.digiorgi@senato.it,https://www.facebook.com/rosa.m.giorgi,https://twitter.com/RosaMDiGiorgi
342242,Di Maggio Salvatore Tito,Di Maggio,Conservatori e Riformisti,Basilicata,Senate,17,http://politici.openpolis.it/politico/salvatore-tito-di-maggio/342242,http://politici.openpolis.it/politician/picture?content_id=342242,salvatoretito.dimaggio@senato.it,https://www.facebook.com/tito.dimaggio,""
275068,DIRINDIN Nerina,DIRINDIN,Partito Democratico,Piemonte,Senate,17,http://politici.openpolis.it/politico/nerina-dirindin/275068,http://politici.openpolis.it/politician/picture?content_id=275068,nerina.dirindin@senato.it,https://www.facebook.com/Nerina-Dirindin-213728415419012/,""
1554,DIVINA Sergio,DIVINA,Lega Nord e autonomie,Trentino-Alto Adige,Senate,17,http://politici.openpolis.it/politico/sergio-divina/1554,http://politici.openpolis.it/politician/picture?content_id=1554,divina_s@posta.senato.it;eccherclaudia@hotmail.com,https://www.facebook.com/sergio.divina?ref=ts&fref=ts,https://twitter.com/#!/SergioDivina
687093,Donno Daniela,Donno,Movimento 5 stelle,Puglia,Senate,17,http://politici.openpolis.it/politico/daniela-donno/687093,http://politici.openpolis.it/politician/picture?content_id=687093,daniela.donno@senato.it,https://www.facebook.com/danieladonno.m5s/,https://twitter.com/DanielaDonno
685735,Endrizzi Giovanni,Endrizzi,Movimento 5 stelle,Veneto,Senate,17,http://politici.openpolis.it/politico/giovanni-endrizzi/685735,http://politici.openpolis.it/politician/picture?content_id=685735,giovanni.endrizzi@senato.it,https://www.facebook.com/GiovanniEndrizziPortavoceCinqueStelle,https://twitter.com/Endrizzi_M5S
8760,ESPOSITO Stefano,ESPOSITO,Partito Democratico,Piemonte,Senate,17,http://politici.openpolis.it/politico/stefano-esposito/8760,http://politici.openpolis.it/politician/picture?content_id=8760,esposito_s@camera.it  ,https://www.facebook.com/esposito69?fref=ts,https://twitter.com/#!/stefanoesposito
333101,ESPOSITO Giuseppe,ESPOSITO,Area Popolare-Ncd-Centristi per l'Italia,Campania,Senate,17,http://politici.openpolis.it/politico/giuseppe-esposito/333101,http://politici.openpolis.it/politician/picture?content_id=333101,giuseppe.esposito@senato.it,"",https://twitter.com/#!/peppexpo
687004,Fabbri Camilla,Fabbri,Partito Democratico,Marche,Senate,17,http://politici.openpolis.it/politico/camilla-fabbri/687004,http://politici.openpolis.it/politician/picture?content_id=687004,camilla.fabbri@senato.it,https://www.facebook.com/camillainsenato,https://twitter.com/camillafabbripd
602597,FALANGA Ciro,FALANGA,ALA - Scelta Civica per la Costituente Liberale e Popolare,Campania,Senate,17,http://politici.openpolis.it/politico/ciro-falanga/602597,http://politici.openpolis.it/politician/picture?content_id=602597,ciro.falanga@senato.it,"",""
333103,FASANO Vincenzo,FASANO,Forza Italia - Il Popolo Della Libertà - Berlusconi Presidente,Campania,Senate,17,http://politici.openpolis.it/politico/vincenzo-fasano/333103,http://politici.openpolis.it/politician/picture?content_id=333103,vincenzo.fasano@senato.it,https://www.facebook.com/Vincenzo-Fasano-Senatore-della-Repubblica-Italiana-detto-Enzo-170701676278225/,""
721368,FASIOLO Laura,FASIOLO,Partito Democratico,Friuli-Venezia Giulia,Senate,17,http://politici.openpolis.it/politico/laura-fasiolo/721368,http://politici.openpolis.it/politician/picture?content_id=721368,laura.fasiolo@senato.it,https://www.facebook.com/laura.fasiolo?fref=ts,https://twitter.com/fasiolo_laura
687019,Fattori Elena,Fattori,Movimento 5 stelle,Lazio,Senate,17,http://politici.openpolis.it/politico/elena-fattori/687019,http://politici.openpolis.it/politician/picture?content_id=687019,fattori5stellestampa@gmail.com;elena.fattori@senato.it,https://www.facebook.com/Fattori.Elena.M5S?fref=ts,""
685751,Fattorini Emma,Fattorini,Partito Democratico,Basilicata,Senate,17,http://politici.openpolis.it/politico/emma-fattorini/685751,http://politici.openpolis.it/politician/picture?content_id=685751,emma.fattorini@senato.it,https://www.facebook.com/emma.fattorini?fref=ts,https://twitter.com/#!/EmmaFattorini
180261,FAVERO Nicoletta,FAVERO,Partito Democratico,Piemonte,Senate,17,http://politici.openpolis.it/politico/nicoletta-favero/180261,http://politici.openpolis.it/politician/picture?content_id=180261,nicoletta.favero@senato.it,https://www.facebook.com/nicoletta.favero.1?fref=ts,https://twitter.com/#!/NicolettaFavero
1562,FAZZONE Claudio,FAZZONE,Forza Italia - Il Popolo Della Libertà - Berlusconi Presidente,Lazio,Senate,17,http://politici.openpolis.it/politico/claudio-fazzone/1562,http://politici.openpolis.it/politician/picture?content_id=1562,fazzone_c@posta.senato.it,"",""
686979,Fedeli Valeria,Fedeli,Partito Democratico,Toscana,Senate,17,http://politici.openpolis.it/politico/valeria-fedeli/686979,http://politici.openpolis.it/politician/picture?content_id=686979,vs.senato@gmail.com;valeria.fedeli@senato.it,https://www.facebook.com/valeria.fedeli.73?fref=ts,https://twitter.com/#!/valeriafedeli
80512,FERRARA Elena,FERRARA,Partito Democratico,Piemonte,Senate,17,http://politici.openpolis.it/politico/elena-ferrara/80512,http://politici.openpolis.it/politician/picture?content_id=80512,elena.ferrara@senato.it,https://www.facebook.com/elena.ferrara.188?fref=ts,""
1564,FERRARA Mario Francesco,FERRARA,Grandi autonomie e libertà,Sicilia,Senate,17,http://politici.openpolis.it/politico/mario-francesco-ferrara/1564,http://politici.openpolis.it/politician/picture?content_id=1564,ferrara_m@posta.senato.it;mario.ferrara@senato.it,"",""
1565,FILIPPI Marco,FILIPPI,Partito Democratico,Toscana,Senate,17,http://politici.openpolis.it/politico/marco-filippi/1565,http://politici.openpolis.it/politician/picture?content_id=1565,filippi_m@posta.senato.it;marco.filippi@senato.it,"",https://twitter.com/#!/marcofilippi_li
418742,FILIPPIN Rosanna,FILIPPIN,Partito Democratico,Veneto,Senate,17,http://politici.openpolis.it/politico/rosanna-filippin/418742,http://politici.openpolis.it/politician/picture?content_id=418742,r.filippin@comune.bassano.vi.it;info@rosannafilippin.it;rosanna.filippin@senato.it,https://www.facebook.com/Rosanna-Filippin-275019109219192/,https://twitter.com/#!/FilippinRosanna
1566,FINOCCHIARO Anna,FINOCCHIARO,Partito Democratico,Puglia,Senate,17,http://politici.openpolis.it/politico/anna-finocchiaro/1566,http://politici.openpolis.it/politician/picture?content_id=1566,finocchiaro_a@posta.senato.it;annafinocchiaro55@gmail.com;anna.finocchiaro@senato.it,https://www.facebook.com/AnnaFinocchiaro.PaginaUfficiale?fref=ts,https://twitter.com/#!/FinocchiaroAnna
158867,FISSORE Elena,FISSORE,Partito Democratico,Piemonte,Senate,17,http://politici.openpolis.it/politico/elena-fissore/158867,http://politici.openpolis.it/politician/picture?content_id=158867,elena.fissore@comune.moncalieri.to.it;elena.fissore@senato.it,https://www.facebook.com/fissoreelena?fref=ts,https://twitter.com/Elena_Fissore
34366,FLORIS Emilio,FLORIS,Forza Italia - Il Popolo Della Libertà - Berlusconi Presidente,Sardegna,Senate,17,http://politici.openpolis.it/politico/emilio-floris/34366,http://politici.openpolis.it/politician/picture?content_id=34366,emilio.floris@senato.it,"",""
1572,FORMIGONI Roberto,FORMIGONI,Area Popolare-Ncd-Centristi per l'Italia,Lombardia,Senate,17,http://politici.openpolis.it/politico/roberto-formigoni/1572,http://politici.openpolis.it/politician/picture?content_id=1572,roberto.formigoni@senato.it,http://www.facebook.com/pages/Roberto-Formigoni/250976397878,https://twitter.com/#!/r_formigoni
14523,FORNARO Federico,FORNARO,Partito Democratico,Piemonte,Senate,17,http://politici.openpolis.it/politico/federico-fornaro/14523,http://politici.openpolis.it/politician/picture?content_id=14523,federico.fornaro@senato.it,https://www.facebook.com/fornaro.f?fref=ts,https://twitter.com/#!/Fornaro62
163021,FRAVEZZI Vittorio,FRAVEZZI,Gruppo per le autonomie-Psi,Trentino-Alto Adige,Senate,17,http://politici.openpolis.it/politico/vittorio-fravezzi/163021,http://politici.openpolis.it/politician/picture?content_id=163021,vittorio.fravezzi@senato.it,"",https://twitter.com/#!/VFravezzi
687006,Fucksia Serenella,Fucksia,Gruppo Misto,Marche,Senate,17,http://politici.openpolis.it/politico/serenella-fucksia/687006,http://politici.openpolis.it/politician/picture?content_id=687006,serenella.fucksia@senato.it,https://www.facebook.com/Serenella-Fucksia-400904416668167/,https://twitter.com/SFUCKSIA
685944,Gaetti Luigi,Gaetti,Movimento 5 stelle,Lombardia,Senate,17,http://politici.openpolis.it/politico/luigi-gaetti/685944,http://politici.openpolis.it/politician/picture?content_id=685944,luigi.gaetti@senato.it,https://www.facebook.com/luigi.gaetti?fref=ts,https://twitter.com/#!/LuigiGaetti
686863,Galimberti Paolo,Galimberti,Forza Italia - Il Popolo Della Libertà - Berlusconi Presidente,Lombardia,Senate,17,http://politici.openpolis.it/politico/paolo-galimberti/686863,http://politici.openpolis.it/politician/picture?content_id=686863,paolo.galimberti@senato.it,"",https://twitter.com/#!/paogalimberti
686953,Gambaro Adele,Gambaro,ALA - Scelta Civica per la Costituente Liberale e Popolare,Emilia-Romagna,Senate,17,http://politici.openpolis.it/politico/adele-gambaro/686953,http://politici.openpolis.it/politician/picture?content_id=686953,adele.gambaro@senato.it,https://www.facebook.com/adele.gambaro,https://twitter.com/#!/adelegambaro
446,GASPARRI Maurizio,GASPARRI,Forza Italia - Il Popolo Della Libertà - Berlusconi Presidente,Lazio,Senate,17,http://politici.openpolis.it/politico/maurizio-gasparri/446,http://politici.openpolis.it/politician/picture?content_id=446,gasparri@tin.it;maurizio@gasparri.it,https://www.facebook.com/Maurizio-Gasparri-352871043599/,https://twitter.com/#!/gasparripdl
332724,GATTI Maria Grazia,GATTI,Partito Democratico,Toscana,Senate,17,http://politici.openpolis.it/politico/maria-grazia-gatti/332724,http://politici.openpolis.it/politician/picture?content_id=332724,mariagrazia.gatti@senato.it,"",""
1586,GENTILE Antonio,GENTILE,Area Popolare-Ncd-Centristi per l'Italia,Calabria,Senate,17,http://politici.openpolis.it/politico/antonio-gentile/1586,http://politici.openpolis.it/politician/picture?content_id=1586,gentile_a@posta.senato.it;antonio.gentile@senato.it,"",""
1587,GHEDINI Niccolo',GHEDINI,Forza Italia - Il Popolo Della Libertà - Berlusconi Presidente,Veneto,Senate,17,http://politici.openpolis.it/politico/niccolo-ghedini/1587,http://politici.openpolis.it/politician/picture?content_id=1587,ghedini_n@posta.senato.it;niccolo.ghedini@senato.it,"",""
687171,Giacobbe Francesco,Giacobbe,Partito Democratico,Asia-Africa-Oceania-Antartide,Senate,17,http://politici.openpolis.it/politico/francesco-giacobbe/687171,http://politici.openpolis.it/politician/picture?content_id=687171,francesco.giacobbe@senato.it,https://www.facebook.com/francesco.giacobbe2?fref=ts,https://twitter.com/sengiacobbe
687668,Giannini Stefania,Giannini,Partito Democratico,Toscana,Senate,17,http://politici.openpolis.it/politico/stefania-giannini/687668,http://politici.openpolis.it/politician/picture?content_id=687668,stefania.giannini@senato.it,https://www.facebook.com/stefania.giannini.54?fref=ts,https://twitter.com/#!/SteGiannini
687134,Giarrusso Mario Michele,Giarrusso,Movimento 5 stelle,Sicilia,Senate,17,http://politici.openpolis.it/politico/mario-michele-giarrusso/687134,http://politici.openpolis.it/politician/picture?content_id=687134,mariomichele.giarrusso@senato.it,https://www.facebook.com/MarioGiarrussocittadinoa5stelle?fref=ts,""
332727,GIBIINO Vincenzo,GIBIINO,Forza Italia - Il Popolo Della Libertà - Berlusconi Presidente,Sicilia,Senate,17,http://politici.openpolis.it/politico/vincenzo-gibiino/332727,http://politici.openpolis.it/politician/picture?content_id=332727,infogibiino@senato.it,https://www.facebook.com/Vincenzo-Gibiino-160384504023955/,https://twitter.com/#!/gibiino_v
88199,GINETTI Nadia,GINETTI,Partito Democratico,Umbria,Senate,17,http://politici.openpolis.it/politico/nadia-ginetti/88199,http://politici.openpolis.it/politician/picture?content_id=88199,nadia.ginetti@senato.it,https://www.facebook.com/nadiaginettisenato,""
461,GIOVANARDI Carlo,GIOVANARDI,Grandi autonomie e libertà,Emilia-Romagna,Senate,17,http://politici.openpolis.it/politico/carlo-giovanardi/461,http://politici.openpolis.it/politician/picture?content_id=461,carloamedeo.giovanardi@senato.it,https://www.facebook.com/carlo.giovanardi.12?fref=ts,https://twitter.com/SenGiovanardi
463,GIRO Francesco Maria,GIRO,Forza Italia - Il Popolo Della Libertà - Berlusconi Presidente,Lazio,Senate,17,http://politici.openpolis.it/politico/francesco-maria-giro/463,http://politici.openpolis.it/politician/picture?content_id=463,francescomaria.giro@senato.it,"",https://twitter.com/fgiro3
686917,Girotto Gianni,Girotto,Movimento 5 stelle,Veneto,Senate,17,http://politici.openpolis.it/politico/gianni-girotto/686917,http://politici.openpolis.it/politician/picture?content_id=686917,giannipietro.girotto@senato.it,https://www.facebook.com/portavocegirotto?fref=ts,https://twitter.com/#!/GianniGirotto
686997,Gotor Miguel,Gotor,Partito Democratico,Umbria,Senate,17,http://politici.openpolis.it/politico/miguel-gotor/686997,http://politici.openpolis.it/politician/picture?content_id=686997,miguelgotorpd@gmail.com,https://www.facebook.com/miguelgotorpd?fref=ts,https://twitter.com/#!/GotorMiguel
333147,GRANAIOLA Manuela,GRANAIOLA,Partito Democratico,Toscana,Senate,17,http://politici.openpolis.it/politico/manuela-granaiola/333147,http://politici.openpolis.it/politician/picture?content_id=333147,manuela.granaiola@senato.it,"",""
687024,Grasso Pietro,Grasso,Partito Democratico,Lazio,Senate,17,http://politici.openpolis.it/politico/pietro-grasso/687024,http://politici.openpolis.it/politician/picture?content_id=687024,pietro.grasso@senato.it,https://www.facebook.com/PietroGrasso,https://twitter.com/#!/PietroGrasso
687667,Gualdani Marcello,Gualdani,Area Popolare-Ncd-Centristi per l'Italia,Sicilia,Senate,17,http://politici.openpolis.it/politico/marcello-gualdani/687667,http://politici.openpolis.it/politician/picture?content_id=687667,marcello.gualdani@senato.it,"",https://twitter.com/GualdaniMarcell
622140,Guerra Maria Cecilia,Guerra,Partito Democratico,Emilia-Romagna,Senate,17,http://politici.openpolis.it/politico/maria-cecilia-guerra/622140,http://politici.openpolis.it/politician/picture?content_id=622140,mariacecilia.guerra@senato.it,https://www.facebook.com/GuerraMariaCecilia,https://twitter.com/mceciguerra
686939,Guerrieri Paleotti Paolo,Guerrieri Paleotti,Partito Democratico,Liguria,Senate,17,http://politici.openpolis.it/politico/paolo-guerrieri-paleotti/686939,http://politici.openpolis.it/politician/picture?content_id=686939,paolo.guerrieri@senato.it,https://www.facebook.com/paolo.guerrierip,https://twitter.com/PaoloGuerrieriP
333150,ICHINO Pietro,ICHINO,Partito Democratico,Lombardia,Senate,17,http://politici.openpolis.it/politico/pietro-ichino/333150,http://politici.openpolis.it/politician/picture?content_id=333150,ichino_p@posta.senato.it;ichino@pietroichino.it,https://www.facebook.com/IchinoPietro?fref=ts,https://twitter.com/#!/PietroIchino
120828,IDEM Josefa,IDEM,Partito Democratico,Emilia-Romagna,Senate,17,http://politici.openpolis.it/politico/josefa-idem/120828,http://politici.openpolis.it/politician/picture?content_id=120828,josefa.idem@senato.it,https://www.facebook.com/josefa.idem?fref=ts,https://twitter.com/#!/josefaidem
6542,IURLARO Pietro,IURLARO,ALA - Scelta Civica per la Costituente Liberale e Popolare,Puglia,Senate,17,http://politici.openpolis.it/politico/pietro-iurlaro/6542,http://politici.openpolis.it/politician/picture?content_id=6542,pietro.iurlaro@senato.it,https://www.facebook.com/profile.php?id=100008189408814&fref=ts,""
275041,LAI Bachisio Silvio,LAI,Partito Democratico,Sardegna,Senate,17,http://politici.openpolis.it/politico/bachisio-silvio-lai/275041,http://politici.openpolis.it/politician/picture?content_id=275041,silviolai@gmail.com,https://www.facebook.com/silvio.lai?ref=ts&fref=ts,https://twitter.com/#!/silviolai
7621,LANGELLA Pietro,LANGELLA,ALA - Scelta Civica per la Costituente Liberale e Popolare,Campania,Senate,17,http://politici.openpolis.it/politico/pietro-langella/7621,http://politici.openpolis.it/politician/picture?content_id=7621,pietro.langella@senato.it,https://www.facebook.com/senatorepietrolangella,https://twitter.com/Langella_Pietro
368630,LANIECE Albert,LANIECE,Gruppo per le autonomie-Psi,Valle d'Aosta,Senate,17,http://politici.openpolis.it/politico/albert-laniece/368630,http://politici.openpolis.it/politician/picture?content_id=368630,albert.laniece@senato.it,"",https://twitter.com/#!/albertlaniece
491,LANZILLOTTA Linda,LANZILLOTTA,Partito Democratico,Umbria,Senate,17,http://politici.openpolis.it/politico/linda-lanzillotta/491,http://politici.openpolis.it/politician/picture?content_id=491,LANZILLOTTA_L@camera.it;segr.lanzillotta@libero.it,"",https://twitter.com/#!/l_lanzillotta
1603,LATORRE Nicola,LATORRE,Partito Democratico,Puglia,Senate,17,http://politici.openpolis.it/politico/nicola-latorre/1603,http://politici.openpolis.it/politician/picture?content_id=1603,latorre_n@posta.senato.it;nicola.latorre@senato.it,"",https://twitter.com/#!/Latorrenicola
4414,LEPRI Stefano,LEPRI,Partito Democratico,Piemonte,Senate,17,http://politici.openpolis.it/politico/stefano-lepri/4414,http://politici.openpolis.it/politician/picture?content_id=4414,stefano.lepri@consiglioregionale.piemonte.it;stefano.lepri@senato.it,https://www.facebook.com/stefano.lepri.35?fref=ts,https://twitter.com/#!/stefanolepri
687099,Lezzi Barbara,Lezzi,Movimento 5 stelle,Puglia,Senate,17,http://politici.openpolis.it/politico/barbara-lezzi/687099,http://politici.openpolis.it/politician/picture?content_id=687099,barbara.lezzi@senato.it,https://www.facebook.com/barbara.lezzi?fref=ts,https://twitter.com/barbaralezzi
22198,LIUZZI Pietro,LIUZZI,Conservatori e Riformisti,Puglia,Senate,17,http://politici.openpolis.it/politico/pietro-liuzzi/22198,http://politici.openpolis.it/politician/picture?content_id=22198,pieroliuzzisenato@gmail.com;pietro.liuzzi@senato.it,https://www.facebook.com/piero.liuzzi.39?fref=ts,""
27631,LO GIUDICE Sergio,LO GIUDICE,Partito Democratico,Emilia-Romagna,Senate,17,http://politici.openpolis.it/politico/sergio-lo-giudice/27631,http://politici.openpolis.it/politician/picture?content_id=27631,sergiologiudice@gmail.com;scrivi@sergiologiudice.it;sergio.logiudice@senato.it,http://www.facebook.com/sergiologiudice,https://twitter.com/#!/SergioLoGiudice
274922,LO MORO Doris,LO MORO,Partito Democratico,Calabria,Senate,17,http://politici.openpolis.it/politico/doris-lo-moro/274922,http://politici.openpolis.it/politician/picture?content_id=274922,info@dorislomoro.it;doris.lomoro@senato.it,https://www.facebook.com/Doris-Lo-Moro-250720070882/,""
128480,LONGO Eva,LONGO,ALA - Scelta Civica per la Costituente Liberale e Popolare,Campania,Senate,17,http://politici.openpolis.it/politico/eva-longo/128480,http://politici.openpolis.it/politician/picture?content_id=128480,eva.longo@senato.it,https://www.facebook.com/eva.longo.7?fref=ts,""
687166,Longo Fausto Guilherme,Longo,Gruppo per le autonomie-Psi,America meridionale,Senate,17,http://politici.openpolis.it/politico/fausto-guilherme-longo/687166,http://politici.openpolis.it/politician/picture?content_id=687166,"",https://www.facebook.com/faustolongo.it?fref=ts,https://twitter.com/#!/fglongo
274873,LUCHERINI Carlo,LUCHERINI,Partito Democratico,Lazio,Senate,17,http://politici.openpolis.it/politico/carlo-lucherini/274873,http://politici.openpolis.it/politician/picture?content_id=274873,carlo.lucherini@senato.it,https://www.facebook.com/carlo.lucherini1?fref=ts,""
687000,Lucidi Stefano,Lucidi,Movimento 5 stelle,Umbria,Senate,17,http://politici.openpolis.it/politico/stefano-lucidi/687000,http://politici.openpolis.it/politician/picture?content_id=687000,stefano.lucidi@senato.it,https://www.facebook.com/Stefano-Lucidi-500318426668610/,https://twitter.com/sfnlcd
521,LUMIA Giuseppe,LUMIA,Partito Democratico,Sicilia,Senate,17,http://politici.openpolis.it/politico/giuseppe-lumia/521,http://politici.openpolis.it/politician/picture?content_id=521,LUMIA_G@camera.it;lumia.senato@gmail.com,https://www.facebook.com/giuseppe.lumia1?fref=ts,https://twitter.com/#!/Giuseppe_Lumia
1619,MALAN Lucio,MALAN,Forza Italia - Il Popolo Della Libertà - Berlusconi Presidente,Piemonte,Senate,17,http://politici.openpolis.it/politico/lucio-malan/1619,http://politici.openpolis.it/politician/picture?content_id=1619,malan_l@posta.senato.it;lucio.malan@senato.it,http://www.facebook.com/lucio.malan.5,https://twitter.com/#!/luciomalan
238486,MANASSERO Patrizia,MANASSERO,Partito Democratico,Piemonte,Senate,17,http://politici.openpolis.it/politico/patrizia-manassero/238486,http://politici.openpolis.it/politician/picture?content_id=238486,patrizia.manassero@senato.it,https://www.facebook.com/patrizia.manassero?fref=ts,https://twitter.com/#!/patriziamanas
274664,Manconi Luigi,Manconi,Partito Democratico,Sardegna,Senate,17,http://politici.openpolis.it/politico/luigi-manconi/274664,http://politici.openpolis.it/politician/picture?content_id=274664,luigi.manconi@gmail.com,https://www.facebook.com/luigi.manconi.9,https://twitter.com/#!/LuigiManconi1
74020,MANCUSO Bruno,MANCUSO,Area Popolare-Ncd-Centristi per l'Italia,Sicilia,Senate,17,http://politici.openpolis.it/politico/bruno-mancuso/74020,http://politici.openpolis.it/politician/picture?content_id=74020,info@brunomancuso.it;bruno.mancuso@senato.it,https://www.facebook.com/Bruno-Mancuso-392901860804400/,https://twitter.com/bmancuso8
220838,MANDELLI Andrea,MANDELLI,Forza Italia - Il Popolo Della Libertà - Berlusconi Presidente,Lombardia,Senate,17,http://politici.openpolis.it/politico/andrea-mandelli/220838,http://politici.openpolis.it/politician/picture?content_id=220838,senatoreamandelli@gmail.com,"",https://twitter.com/mandelli_andrea
685945,Mangili Giovanna,Mangili,Movimento 5 stelle,Lombardia,Senate,17,http://politici.openpolis.it/politico/giovanna-mangili/685945,http://politici.openpolis.it/politician/picture?content_id=685945,giovanna.mangili@senato.it,https://www.facebook.com/giovanna.mangili;https://www.facebook.com/GiovannaMangiliM5S?fref=ts,""
531,MARAN Alessandro,MARAN,Partito Democratico,Friuli-Venezia Giulia,Senate,17,http://politici.openpolis.it/politico/alessandro-maran/531,http://politici.openpolis.it/politician/picture?content_id=531,alessandro.maran@senato.it,"",https://twitter.com/#!/MaranAlessandro
274756,Marcucci Andrea,Marcucci,Partito Democratico,Toscana,Senate,17,http://politici.openpolis.it/politico/andrea-marcucci/274756,http://politici.openpolis.it/politician/picture?content_id=274756,andrea.marcucci@senato.it,http://www.facebook.com/andrea.marcucci.37,https://twitter.com/#!/AndreaMarcucci
536,MARGIOTTA Salvatore,MARGIOTTA,Partito Democratico,Basilicata,Senate,17,http://politici.openpolis.it/politico/salvatore-margiotta/536,http://politici.openpolis.it/politician/picture?content_id=536,salvatore.margiotta@senato.it,"",https://twitter.com/#!/s_margiotta
82522,MARIN Marco,MARIN,Forza Italia - Il Popolo Della Libertà - Berlusconi Presidente,Veneto,Senate,17,http://politici.openpolis.it/politico/marco-marin/82522,http://politici.openpolis.it/politician/picture?content_id=82522,marco.marin@senato.it,"",https://twitter.com/Marin63Marco
