id,party_id,party,constituency,birth_date,gender,name,family_name,given_name,sort_name,website,email,facebook,twitter,linkedin,image,source,start_date,end_date,term,substitute,death_date,identifier__riksdagen
0683297678211,S,Socialdemokraterna,Södermanlands län,1955,female,Elisebeht Markström,Markström,Elisebeht,Elisebeht,http://www.socialdemokraterna.se/elisebehtmarkstrom,"","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0683297678211_max.jpg,http://data.riksdagen.se/person/0683297678211,1998-10-05,2002-09-30,1998,,,0683297678211
0683297678211,S,Socialdemokraterna,Södermanlands län,1955,female,Elisebeht Markström,Markström,Elisebeht,Elisebeht,http://www.socialdemokraterna.se/elisebehtmarkstrom,"","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0683297678211_max.jpg,http://data.riksdagen.se/person/0683297678211,1995-10-10,1998-10-04,1994,Göran Persson,,0683297678211
0683297678211,S,Socialdemokraterna,Södermanlands län,1955,female,Elisebeht Markström,Markström,Elisebeht,Elisebeht,http://www.socialdemokraterna.se/elisebehtmarkstrom,"","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0683297678211_max.jpg,http://data.riksdagen.se/person/0683297678211,1995-01-10,1995-10-09,1994,Maj-Lis Lööw,,0683297678211
0178667655211,M,Moderata samlingspartiet,Stockholms län,1956,male,Edip Noyan,Noyan,Edip,Edip,"",edip.noyan@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0178667655211_max.jpg,http://data.riksdagen.se/person/0178667655211,2013-01-01,2014-09-29,2010,Ewa Björling,,0178667655211
0178667655211,M,Moderata samlingspartiet,Stockholms län,1956,male,Edip Noyan,Noyan,Edip,Edip,"",edip.noyan@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0178667655211_max.jpg,http://data.riksdagen.se/person/0178667655211,2012-08-16,2012-12-31,2010,Hillevi Engström,,0178667655211
0178667655211,M,Moderata samlingspartiet,Stockholms län,1956,male,Edip Noyan,Noyan,Edip,Edip,"",edip.noyan@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0178667655211_max.jpg,http://data.riksdagen.se/person/0178667655211,2012-04-19,2012-08-15,2010,Karin Enström,,0178667655211
0178667655211,M,Moderata samlingspartiet,Stockholms län,1956,male,Edip Noyan,Noyan,Edip,Edip,"",edip.noyan@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0178667655211_max.jpg,http://data.riksdagen.se/person/0178667655211,2012-03-19,2012-04-18,2010,Mikael Sandström,,0178667655211
0178667655211,M,Moderata samlingspartiet,Stockholms län,1956,male,Edip Noyan,Noyan,Edip,Edip,"",edip.noyan@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0178667655211_max.jpg,http://data.riksdagen.se/person/0178667655211,2011-10-10,2012-03-18,2010,Eliza Roszkowska Öberg,,0178667655211
0957631371811,S,Socialdemokraterna,Norrbottens län,1965,male,Lars U Granberg,Granberg,Lars U,Lars U,http://www.socialdemokraterna.se/larsugranberg,"","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0957631371811_max.jpg,http://data.riksdagen.se/person/0957631371811,2006-10-02,2010-10-04,2006,,,0957631371811
0957631371811,S,Socialdemokraterna,Norrbottens län,1965,male,Lars U Granberg,Granberg,Lars U,Lars U,http://www.socialdemokraterna.se/larsugranberg,"","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0957631371811_max.jpg,http://data.riksdagen.se/person/0957631371811,2002-10-22,2006-10-02,2002,,,0957631371811
0957631371811,S,Socialdemokraterna,Norrbottens län,1965,male,Lars U Granberg,Granberg,Lars U,Lars U,http://www.socialdemokraterna.se/larsugranberg,"","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0957631371811_max.jpg,http://data.riksdagen.se/person/0957631371811,2002-09-30,2002-10-14,2002,Björn Rosengren,,0957631371811
0957631371811,S,Socialdemokraterna,Norrbottens län,1965,male,Lars U Granberg,Granberg,Lars U,Lars U,http://www.socialdemokraterna.se/larsugranberg,"","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0957631371811_max.jpg,http://data.riksdagen.se/person/0957631371811,1998-10-05,2002-09-30,1998,,,0957631371811
0957631371811,S,Socialdemokraterna,Norrbottens län,1965,male,Lars U Granberg,Granberg,Lars U,Lars U,http://www.socialdemokraterna.se/larsugranberg,"","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0957631371811_max.jpg,http://data.riksdagen.se/person/0957631371811,1994-10-03,1998-10-05,1994,,,0957631371811
0903751303011,S,Socialdemokraterna,Skåne läns södra,1965,female,Catherine Persson,Persson,Catherine,Catherine,http://www.socialdemokraterna.se/catherinepersson,"","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0903751303011_max.jpg,http://data.riksdagen.se/person/0903751303011,2006-10-02,2007-04-08,2006,,,0903751303011
0903751303011,S,Socialdemokraterna,Skåne läns södra,1965,female,Catherine Persson,Persson,Catherine,Catherine,http://www.socialdemokraterna.se/catherinepersson,"","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0903751303011_max.jpg,http://data.riksdagen.se/person/0903751303011,2002-09-30,2006-10-02,2002,,,0903751303011
0903751303011,S,Socialdemokraterna,Skåne läns södra,1965,female,Catherine Persson,Persson,Catherine,Catherine,http://www.socialdemokraterna.se/catherinepersson,"","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0903751303011_max.jpg,http://data.riksdagen.se/person/0903751303011,1998-10-05,2002-09-30,1998,,,0903751303011
0903751303011,S,Socialdemokraterna,Skåne läns södra,1965,female,Catherine Persson,Persson,Catherine,Catherine,http://www.socialdemokraterna.se/catherinepersson,"","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0903751303011_max.jpg,http://data.riksdagen.se/person/0903751303011,1996-01-01,1998-10-05,1994,,,0903751303011
064601872511,M,Moderata samlingspartiet,Stockholms län,1965,female,Catharina Elmsäter-Svärd,Elmsäter-Svärd,Catharina,Catharina,http://www.cathis.moderat.se,catharina.elmsater-svard@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/064601872511_max.jpg,http://data.riksdagen.se/person/064601872511,2014-10-04,2014-12-16,2014,,,064601872511
064601872511,M,Moderata samlingspartiet,Stockholms län,1965,female,Catharina Elmsäter-Svärd,Elmsäter-Svärd,Catharina,Catharina,http://www.cathis.moderat.se,catharina.elmsater-svard@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/064601872511_max.jpg,http://data.riksdagen.se/person/064601872511,2006-10-02,2008-02-29,2006,,,064601872511
064601872511,M,Moderata samlingspartiet,Stockholms län,1965,female,Catharina Elmsäter-Svärd,Elmsäter-Svärd,Catharina,Catharina,http://www.cathis.moderat.se,catharina.elmsater-svard@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/064601872511_max.jpg,http://data.riksdagen.se/person/064601872511,2002-09-30,2006-10-02,2002,,,064601872511
064601872511,M,Moderata samlingspartiet,Stockholms län,1965,female,Catharina Elmsäter-Svärd,Elmsäter-Svärd,Catharina,Catharina,http://www.cathis.moderat.se,catharina.elmsater-svard@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/064601872511_max.jpg,http://data.riksdagen.se/person/064601872511,1998-10-05,2002-09-30,1998,,,064601872511
064601872511,M,Moderata samlingspartiet,Stockholms län,1965,female,Catharina Elmsäter-Svärd,Elmsäter-Svärd,Catharina,Catharina,http://www.cathis.moderat.se,catharina.elmsater-svard@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/064601872511_max.jpg,http://data.riksdagen.se/person/064601872511,1997-09-22,1998-10-05,1994,,,064601872511
064601872511,M,Moderata samlingspartiet,Stockholms län,1965,female,Catharina Elmsäter-Svärd,Elmsäter-Svärd,Catharina,Catharina,http://www.cathis.moderat.se,catharina.elmsater-svard@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/064601872511_max.jpg,http://data.riksdagen.se/person/064601872511,1996-03-01,1996-03-31,1994,Fredrik Reinfeldt,,064601872511
0346261747912,KD,Kristdemokraterna,Stockholms kommun,1965,female,Helena Höij,Höij,Helena,Helena,http://www.kristdemokraterna.se/helenahoij,"","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0346261747912_max.jpg,http://data.riksdagen.se/person/0346261747912,2002-09-30,2006-10-02,2002,,,0346261747912
0346261747912,KD,Kristdemokraterna,Stockholms kommun,1965,female,Helena Höij,Höij,Helena,Helena,http://www.kristdemokraterna.se/helenahoij,"","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0346261747912_max.jpg,http://data.riksdagen.se/person/0346261747912,1998-10-05,2002-09-30,1998,,,0346261747912
0394601078212,M,Moderata samlingspartiet,Stockholms kommun,1965,male,Mahmood Fahmi,Fahmi,Mahmood,Mahmood,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0394601078212_max.jpg,http://data.riksdagen.se/person/0394601078212,2008-05-07,2010-10-04,2006,Lena Adelsohn Liljeroth,,0394601078212
0447461551212,S,Socialdemokraterna,Gävleborgs län,1965,male,Per Svedberg,Svedberg,Per,Per,http://www.socialdemokraterna.se/persvedberg,per.svedberg@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0447461551212_max.jpg,http://data.riksdagen.se/person/0447461551212,2010-10-04,2014-09-29,2010,,,0447461551212
0447461551212,S,Socialdemokraterna,Gävleborgs län,1965,male,Per Svedberg,Svedberg,Per,Per,http://www.socialdemokraterna.se/persvedberg,per.svedberg@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0447461551212_max.jpg,http://data.riksdagen.se/person/0447461551212,2006-10-02,2010-10-04,2006,,,0447461551212
0427321850912,S,Socialdemokraterna,Värmlands län,1965,male,Lars Mejern Larsson,Larsson,Lars Mejern,Lars Mejern,http://www.socialdemokraterna.se/larsmejernlarsson,lars.mejern.larsson@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0427321850912_max.jpg,http://data.riksdagen.se/person/0427321850912,2014-09-29,2018-09-24,2014,,,0427321850912
0427321850912,S,Socialdemokraterna,Värmlands län,1965,male,Lars Mejern Larsson,Larsson,Lars Mejern,Lars Mejern,http://www.socialdemokraterna.se/larsmejernlarsson,lars.mejern.larsson@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0427321850912_max.jpg,http://data.riksdagen.se/person/0427321850912,2010-10-04,2014-09-29,2010,,,0427321850912
0427321850912,S,Socialdemokraterna,Värmlands län,1965,male,Lars Mejern Larsson,Larsson,Lars Mejern,Lars Mejern,http://www.socialdemokraterna.se/larsmejernlarsson,lars.mejern.larsson@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0427321850912_max.jpg,http://data.riksdagen.se/person/0427321850912,2006-10-02,2010-10-04,2006,,,0427321850912
0427321850912,S,Socialdemokraterna,Värmlands län,1965,male,Lars Mejern Larsson,Larsson,Lars Mejern,Lars Mejern,http://www.socialdemokraterna.se/larsmejernlarsson,lars.mejern.larsson@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0427321850912_max.jpg,http://data.riksdagen.se/person/0427321850912,2005-03-01,2005-05-26,2002,"",,0427321850912
0810201628512,M,Moderata samlingspartiet,Skåne läns västra,1966,female,Ann-Charlotte Hammar Johnsson,Hammar Johnsson,Ann-Charlotte,Ann-Charlotte,http://www.anncharlottehammar.se,ann-charlotte.hammar.johnsson@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0810201628512_max.jpg,http://data.riksdagen.se/person/0810201628512,2014-09-29,2018-09-24,2014,,,0810201628512
0810201628512,M,Moderata samlingspartiet,Skåne läns västra,1966,female,Ann-Charlotte Hammar Johnsson,Hammar Johnsson,Ann-Charlotte,Ann-Charlotte,http://www.anncharlottehammar.se,ann-charlotte.hammar.johnsson@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0810201628512_max.jpg,http://data.riksdagen.se/person/0810201628512,2010-10-04,2014-09-29,2010,,,0810201628512
0810201628512,M,Moderata samlingspartiet,Skåne läns västra,1966,female,Ann-Charlotte Hammar Johnsson,Hammar Johnsson,Ann-Charlotte,Ann-Charlotte,http://www.anncharlottehammar.se,ann-charlotte.hammar.johnsson@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0810201628512_max.jpg,http://data.riksdagen.se/person/0810201628512,2006-11-09,2010-10-04,2006,Cristina Husmark Pehrsson,,0810201628512
019331401512,S,Socialdemokraterna,Norrbottens län,1966,female,Anna-Karin Nylund,Nylund,Anna-Karin,Anna-Karin,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/019331401512_max.jpg,http://data.riksdagen.se/person/019331401512,2008-11-03,2008-12-31,2006,Leif Pettersson,,019331401512
0198031297912,M,Moderata samlingspartiet,Skåne läns norra och östra,1966,female,Anette Åkesson,Åkesson,Anette,Anette,"",anette.akesson@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0198031297912_max.jpg,http://data.riksdagen.se/person/0198031297912,2014-09-29,2018-09-24,2014,,,0198031297912
0198031297912,M,Moderata samlingspartiet,Skåne läns norra och östra,1966,female,Anette Åkesson,Åkesson,Anette,Anette,"",anette.akesson@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0198031297912_max.jpg,http://data.riksdagen.se/person/0198031297912,2012-09-01,2014-09-29,2010,,,0198031297912
0363721826713,C,Centerpartiet,Stockholms län,1966,male,Per Lodenius,Lodenius,Per,Per,http://www.centerpartiet.se,per.lodenius@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0363721826713_max.jpg,http://data.riksdagen.se/person/0363721826713,2014-09-29,2018-09-24,2014,,,0363721826713
0363721826713,C,Centerpartiet,Stockholms län,1966,male,Per Lodenius,Lodenius,Per,Per,http://www.centerpartiet.se,per.lodenius@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0363721826713_max.jpg,http://data.riksdagen.se/person/0363721826713,2010-10-04,2014-09-29,2010,,,0363721826713
0363721826713,C,Centerpartiet,Stockholms län,1966,male,Per Lodenius,Lodenius,Per,Per,http://www.centerpartiet.se,per.lodenius@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0363721826713_max.jpg,http://data.riksdagen.se/person/0363721826713,2006-10-02,2010-10-04,2006,,,0363721826713
0607691439013,M,Moderata samlingspartiet,Stockholms län,1966,female,Karin Enström,Enström,Karin,Karin,http://www.karin.moderat.se,karin.enstrom@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0607691439013_max.jpg,http://data.riksdagen.se/person/0607691439013,2014-10-04,2018-09-24,2014,,,0607691439013
0607691439013,M,Moderata samlingspartiet,Stockholms län,1966,female,Karin Enström,Enström,Karin,Karin,http://www.karin.moderat.se,karin.enstrom@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0607691439013_max.jpg,http://data.riksdagen.se/person/0607691439013,2010-10-04,2012-04-17,2010,,,0607691439013
0607691439013,M,Moderata samlingspartiet,Stockholms län,1966,female,Karin Enström,Enström,Karin,Karin,http://www.karin.moderat.se,karin.enstrom@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0607691439013_max.jpg,http://data.riksdagen.se/person/0607691439013,2006-10-02,2010-10-04,2006,,,0607691439013
0607691439013,M,Moderata samlingspartiet,Stockholms län,1966,female,Karin Enström,Enström,Karin,Karin,http://www.karin.moderat.se,karin.enstrom@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0607691439013_max.jpg,http://data.riksdagen.se/person/0607691439013,2002-09-30,2006-10-02,2002,,,0607691439013
0607691439013,M,Moderata samlingspartiet,Stockholms län,1966,female,Karin Enström,Enström,Karin,Karin,http://www.karin.moderat.se,karin.enstrom@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0607691439013_max.jpg,http://data.riksdagen.se/person/0607691439013,1998-10-05,2002-09-30,1998,,,0607691439013
0824721092613,S,Socialdemokraterna,Stockholms län,1966,female,Carina Moberg,Moberg,Carina,Carina,"",carina.moberg@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0824721092613_max.jpg,http://data.riksdagen.se/person/0824721092613,2010-10-04,2012-08-15,2010,,2012-08-15,0824721092613
0824721092613,S,Socialdemokraterna,Stockholms län,1966,female,Carina Moberg,Moberg,Carina,Carina,"",carina.moberg@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0824721092613_max.jpg,http://data.riksdagen.se/person/0824721092613,2009-11-28,2010-10-04,2006,,2012-08-15,0824721092613
0824721092613,S,Socialdemokraterna,Stockholms län,1966,female,Carina Moberg,Moberg,Carina,Carina,"",carina.moberg@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0824721092613_max.jpg,http://data.riksdagen.se/person/0824721092613,2006-10-02,2009-10-25,2006,,2012-08-15,0824721092613
0824721092613,S,Socialdemokraterna,Stockholms län,1966,female,Carina Moberg,Moberg,Carina,Carina,"",carina.moberg@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0824721092613_max.jpg,http://data.riksdagen.se/person/0824721092613,2002-09-30,2006-10-02,2002,,2012-08-15,0824721092613
0824721092613,S,Socialdemokraterna,Stockholms län,1966,female,Carina Moberg,Moberg,Carina,Carina,"",carina.moberg@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0824721092613_max.jpg,http://data.riksdagen.se/person/0824721092613,1998-10-05,2002-09-30,1998,,2012-08-15,0824721092613
0824721092613,S,Socialdemokraterna,Stockholms län,1966,female,Carina Moberg,Moberg,Carina,Carina,"",carina.moberg@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0824721092613_max.jpg,http://data.riksdagen.se/person/0824721092613,1994-10-03,1998-10-05,1994,,2012-08-15,0824721092613
0875221317013,S,Socialdemokraterna,Göteborgs kommun,1966,female,Gunilla Carlsson,Carlsson,Gunilla,Gunilla,http://www.socialdemokraterna.se/gunillacarlsson,gunilla.c.carlsson@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0875221317013_max.jpg,http://data.riksdagen.se/person/0875221317013,2014-09-29,2018-09-24,2014,,,0875221317013
0875221317013,S,Socialdemokraterna,Göteborgs kommun,1966,female,Gunilla Carlsson,Carlsson,Gunilla,Gunilla,http://www.socialdemokraterna.se/gunillacarlsson,gunilla.c.carlsson@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0875221317013_max.jpg,http://data.riksdagen.se/person/0875221317013,2010-10-04,2014-09-29,2010,,,0875221317013
0875221317013,S,Socialdemokraterna,Göteborgs kommun,1966,female,Gunilla Carlsson,Carlsson,Gunilla,Gunilla,http://www.socialdemokraterna.se/gunillacarlsson,gunilla.c.carlsson@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0875221317013_max.jpg,http://data.riksdagen.se/person/0875221317013,2006-10-02,2010-10-04,2006,,,0875221317013
0875221317013,S,Socialdemokraterna,Göteborgs kommun,1966,female,Gunilla Carlsson,Carlsson,Gunilla,Gunilla,http://www.socialdemokraterna.se/gunillacarlsson,gunilla.c.carlsson@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0875221317013_max.jpg,http://data.riksdagen.se/person/0875221317013,2002-09-30,2006-10-02,2002,,,0875221317013
0710022029620,MP,Miljöpartiet de gröna,Stockholms kommun,1992,female,Magda Rasmusson,Rasmusson,Magda,Magda,"",magda.rasmusson@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0710022029620_max.jpg,http://data.riksdagen.se/person/0710022029620,2015-12-18,2015-12-31,2014,Maria Ferm,,0710022029620
0710022029620,MP,Miljöpartiet de gröna,Stockholms kommun,1992,female,Magda Rasmusson,Rasmusson,Magda,Magda,"",magda.rasmusson@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0710022029620_max.jpg,http://data.riksdagen.se/person/0710022029620,2015-05-18,2015-12-17,2014,Per Olsson,,0710022029620
0273732267214,C,Centerpartiet,Hallands län,1966,male,Jan Andersson,Andersson,Jan,Jan,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0273732267214_max.jpg,http://data.riksdagen.se/person/0273732267214,2007-07-16,2010-10-04,2006,,,0273732267214
0273732267214,C,Centerpartiet,Hallands län,1966,male,Jan Andersson,Andersson,Jan,Jan,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0273732267214_max.jpg,http://data.riksdagen.se/person/0273732267214,2006-10-02,2007-02-12,2006,,,0273732267214
0273732267214,C,Centerpartiet,Hallands län,1966,male,Jan Andersson,Andersson,Jan,Jan,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0273732267214_max.jpg,http://data.riksdagen.se/person/0273732267214,2002-09-30,2006-10-02,2002,,,0273732267214
0466882162014,S,Socialdemokraterna,"",1966,male,Jörgen Persson,Persson,Jörgen,Jörgen,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0466882162014_max.jpg,http://data.riksdagen.se/person/0466882162014,1998-06-01,1998-10-05,1994,,,0466882162014
0466882162014,S,Socialdemokraterna,"",1966,male,Jörgen Persson,Persson,Jörgen,Jörgen,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0466882162014_max.jpg,http://data.riksdagen.se/person/0466882162014,1994-10-08,1998-01-19,1994,Margareta Winberg,,0466882162014
0747852417614,S,Socialdemokraterna,Norrbottens län,1966,female,Maria Stenberg,Stenberg,Maria,Maria,http://www.socialdemokraterna.se/mariastenberg,maria.stenberg@riksdagen.se,http://facebook.com/maria.stenberg1,"","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0747852417614_max.jpg,http://data.riksdagen.se/person/0747852417614,2010-10-04,2014-09-29,2010,,,0747852417614
0747852417614,S,Socialdemokraterna,Norrbottens län,1966,female,Maria Stenberg,Stenberg,Maria,Maria,http://www.socialdemokraterna.se/mariastenberg,maria.stenberg@riksdagen.se,http://facebook.com/maria.stenberg1,"","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0747852417614_max.jpg,http://data.riksdagen.se/person/0747852417614,2006-10-02,2010-10-04,2006,,,0747852417614
0747852417614,S,Socialdemokraterna,Norrbottens län,1966,female,Maria Stenberg,Stenberg,Maria,Maria,http://www.socialdemokraterna.se/mariastenberg,maria.stenberg@riksdagen.se,http://facebook.com/maria.stenberg1,"","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0747852417614_max.jpg,http://data.riksdagen.se/person/0747852417614,2002-09-30,2006-10-02,2002,,,0747852417614
0864542495614,M,Moderata samlingspartiet,Örebro län,1966,male,Sten Tolgfors,Tolgfors,Sten,Sten,"",sten.tolgfors@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0864542495614_max.jpg,http://data.riksdagen.se/person/0864542495614,2012-03-30,2013-01-31,2010,,,0864542495614
0864542495614,M,Moderata samlingspartiet,Örebro län,1966,male,Sten Tolgfors,Tolgfors,Sten,Sten,"",sten.tolgfors@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0864542495614_max.jpg,http://data.riksdagen.se/person/0864542495614,2006-10-02,2006-10-25,2006,,,0864542495614
0864542495614,M,Moderata samlingspartiet,Örebro län,1966,male,Sten Tolgfors,Tolgfors,Sten,Sten,"",sten.tolgfors@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0864542495614_max.jpg,http://data.riksdagen.se/person/0864542495614,2002-09-30,2006-10-02,2002,,,0864542495614
0864542495614,M,Moderata samlingspartiet,Örebro län,1966,male,Sten Tolgfors,Tolgfors,Sten,Sten,"",sten.tolgfors@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0864542495614_max.jpg,http://data.riksdagen.se/person/0864542495614,1998-10-05,2002-09-30,1998,,,0864542495614
0864542495614,M,Moderata samlingspartiet,Örebro län,1966,male,Sten Tolgfors,Tolgfors,Sten,Sten,"",sten.tolgfors@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0864542495614_max.jpg,http://data.riksdagen.se/person/0864542495614,1994-10-03,1998-10-05,1994,,,0864542495614
0103812031214,S,Socialdemokraterna,Jämtlands län,1966,male,Gunnar Sandberg,Sandberg,Gunnar,Gunnar,http://www.socialdemokraterna.se/gunnarsandberg,gunnar.sandberg@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0103812031214_max.jpg,http://data.riksdagen.se/person/0103812031214,2010-10-04,2014-09-29,2010,,,0103812031214
0103812031214,S,Socialdemokraterna,Jämtlands län,1966,male,Gunnar Sandberg,Sandberg,Gunnar,Gunnar,http://www.socialdemokraterna.se/gunnarsandberg,gunnar.sandberg@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0103812031214_max.jpg,http://data.riksdagen.se/person/0103812031214,2009-10-01,2010-10-04,2006,,,0103812031214
0103812031214,S,Socialdemokraterna,Jämtlands län,1966,male,Gunnar Sandberg,Sandberg,Gunnar,Gunnar,http://www.socialdemokraterna.se/gunnarsandberg,gunnar.sandberg@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0103812031214_max.jpg,http://data.riksdagen.se/person/0103812031214,2007-06-01,2009-04-30,2006,,,0103812031214
0103812031214,S,Socialdemokraterna,Jämtlands län,1966,male,Gunnar Sandberg,Sandberg,Gunnar,Gunnar,http://www.socialdemokraterna.se/gunnarsandberg,gunnar.sandberg@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0103812031214_max.jpg,http://data.riksdagen.se/person/0103812031214,2006-10-02,2007-01-14,2006,,,0103812031214
0103812031214,S,Socialdemokraterna,Jämtlands län,1966,male,Gunnar Sandberg,Sandberg,Gunnar,Gunnar,http://www.socialdemokraterna.se/gunnarsandberg,gunnar.sandberg@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0103812031214_max.jpg,http://data.riksdagen.se/person/0103812031214,2005-05-01,2006-10-02,2002,,,0103812031214
0103812031214,S,Socialdemokraterna,Jämtlands län,1966,male,Gunnar Sandberg,Sandberg,Gunnar,Gunnar,http://www.socialdemokraterna.se/gunnarsandberg,gunnar.sandberg@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0103812031214_max.jpg,http://data.riksdagen.se/person/0103812031214,2003-10-31,2004-12-31,2002,,,0103812031214
0103812031214,S,Socialdemokraterna,Jämtlands län,1966,male,Gunnar Sandberg,Sandberg,Gunnar,Gunnar,http://www.socialdemokraterna.se/gunnarsandberg,gunnar.sandberg@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0103812031214_max.jpg,http://data.riksdagen.se/person/0103812031214,2002-09-30,2003-10-30,2002,"",,0103812031214
0284192765516,S,Socialdemokraterna,Kronobergs län,1966,male,Tomas Eneroth,Eneroth,Tomas,Tomas,http://www.socialdemokraterna.se/tomaseneroth,tomas.eneroth@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0284192765516_max.jpg,http://data.riksdagen.se/person/0284192765516,2014-09-29,2018-09-24,2014,,,0284192765516
